config total_drives failed_disks affected_racks dl_prob
(9+1)(9+1) 32000 19 12 0.003565829880844529
(9+1)(9+1) 32000 19 13 0.0023403495194073143
(9+1)(9+1) 32000 19 14 0.001442134213302193
(9+1)(9+1) 32000 19 15 0.0008038769655891453
(9+1)(9+1) 32000 19 16 0.00037508121489115975
(9+1)(9+1) 32000 19 17 0.00011713081559927563
(9+1)(9+1) 32000 19 18 0.0
(9+1)(9+1) 32000 19 19 0.0
(9+1)(9+1) 32000 20 1 0.0
(9+1)(9+1) 32000 20 2 0.14914116939598498
(9+1)(9+1) 32000 20 3 0.09927770443065742
(9+1)(9+1) 32000 20 4 0.06693793068784626
(9+1)(9+1) 32000 20 5 0.04692736004314868
(9+1)(9+1) 32000 20 6 0.0338059238231504
(9+1)(9+1) 32000 20 7 0.024745564471145176
(9+1)(9+1) 32000 20 8 0.018246938774626575
(9+1)(9+1) 32000 20 9 0.01345949840421179
(9+1)(9+1) 32000 20 10 0.0098687997900192
(9+1)(9+1) 32000 20 11 0.007146406570499475
(9+1)(9+1) 32000 20 12 0.0050730544910986275
(9+1)(9+1) 32000 20 13 0.0034968410695487284
(9+1)(9+1) 32000 20 14 0.0023092215460841503
(9+1)(9+1) 32000 20 15 0.0014305770819821317
(9+1)(9+1) 32000 20 16 0.0008011870652552266
(9+1)(9+1) 32000 20 17 0.00037538524313396326
(9+1)(9+1) 32000 20 18 0.00011766261045398352
(9+1)(9+1) 32000 20 19 0.0
(9+1)(9+1) 32000 20 20 0.0
(9+1)(9+1) 32000 21 1 0.0
(9+1)(9+1) 32000 21 2 0.17543020881761318
(9+1)(9+1) 32000 21 3 0.11823201744585754
(9+1)(9+1) 32000 21 4 0.08045211437238242
(9+1)(9+1) 32000 21 5 0.05690319140187361
(9+1)(9+1) 32000 21 6 0.04139395118076461
(9+1)(9+1) 32000 21 7 0.03064083190672151
(9+1)(9+1) 32000 21 8 0.02289113991173497
(9+1)(9+1) 32000 21 9 0.017148300602876976
(9+1)(9+1) 32000 21 10 0.01280918318654034
(9+1)(9+1) 32000 21 11 0.00948875416847439
(9+1)(9+1) 32000 21 12 0.006930040509408042
(9+1)(9+1) 32000 21 13 0.004955075537542708
(9+1)(9+1) 32000 21 14 0.003436727081556956
(9+1)(9+1) 32000 21 15 0.002281762034790913
(9+1)(9+1) 32000 21 16 0.0014202561941016878
(9+1)(9+1) 32000 21 17 0.0007987419899713188
(9+1)(9+1) 32000 21 18 0.00037564104445897417
(9+1)(9+1) 32000 21 19 0.00011813938729898776
(9+1)(9+1) 32000 21 20 0.0
(9+1)(9+1) 32000 21 21 0.0
(9+1)(9+1) 32000 22 1 0.0
(9+1)(9+1) 32000 22 2 0.20371987449331175
(9+1)(9+1) 32000 22 3 0.13905305722295525
(9+1)(9+1) 32000 22 4 0.09548593316792453
(9+1)(9+1) 32000 22 5 0.06810084839631914
(9+1)(9+1) 32000 22 6 0.04997870622215306
(9+1)(9+1) 32000 22 7 0.03736314825350684
(9+1)(9+1) 32000 22 8 0.028231525526521195
(9+1)(9+1) 32000 22 9 0.02142971271676475
(9+1)(9+1) 32000 22 10 0.016258256780005587
(9+1)(9+1) 32000 22 11 0.012270420778843438
(9+1)(9+1) 32000 22 12 0.009168025168412086
(9+1)(9+1) 32000 22 13 0.006744578540236468
(9+1)(9+1) 32000 22 14 0.00485258545365419
(9+1)(9+1) 32000 22 15 0.0033838864011160874
(9+1)(9+1) 32000 22 16 0.0022573634220866
(9+1)(9+1) 32000 22 17 0.0014109862247754235
(9+1)(9+1) 32000 22 18 0.00079651164932526
(9+1)(9+1) 32000 22 19 0.00037585828707320523
(9+1)(9+1) 32000 22 20 0.00011856926421183189
(9+1)(9+1) 32000 22 21 0.0
(9+1)(9+1) 32000 22 22 0.0
(9+1)(9+1) 32000 23 1 0.0
(9+1)(9+1) 32000 23 2 0.2338102137898702
(9+1)(9+1) 32000 23 3 0.16168025799673913
(9+1)(9+1) 32000 23 4 0.11204261573117136
(9+1)(9+1) 32000 23 5 0.08054629257587032
(9+1)(9+1) 32000 23 6 0.0595936011571957
(9+1)(9+1) 32000 23 7 0.044947824891545696
(9+1)(9+1) 32000 23 8 0.034303191942328004
(9+1)(9+1) 32000 23 9 0.026337786996241563
(9+1)(9+1) 32000 23 10 0.020248715881844515
(9+1)(9+1) 32000 23 11 0.015522651261411724
(9+1)(9+1) 32000 23 12 0.011816805554402121
(9+1)(9+1) 32000 23 13 0.00889374403531984
(9+1)(9+1) 32000 23 14 0.006583849172298706
(9+1)(9+1) 32000 23 15 0.004762728198560384
(9+1)(9+1) 32000 23 16 0.003337078935467863
(9+1)(9+1) 32000 23 17 0.0022355441100385676
(9+1)(9+1) 32000 23 18 0.001402616453606842
(9+1)(9+1) 32000 23 19 0.0007944702487333588
(9+1)(9+1) 32000 23 20 0.00037604433386673186
(9+1)(9+1) 32000 23 21 0.00011895883701140697
(9+1)(9+1) 32000 23 22 0.0
(9+1)(9+1) 32000 23 23 0.0
(9+1)(9+1) 32000 24 1 0.0
(9+1)(9+1) 32000 24 2 0.2654692124799024
(9+1)(9+1) 32000 24 3 0.18602450142957883
(9+1)(9+1) 32000 24 4 0.13010661048060168
(9+1)(9+1) 32000 24 5 0.09425342078523513
(9+1)(9+1) 32000 24 6 0.07026389751000284
(9+1)(9+1) 32000 24 7 0.05342436011044971
(9+1)(9+1) 32000 24 8 0.04113690996508568
(9+1)(9+1) 32000 24 9 0.03190325740272548
(9+1)(9+1) 32000 24 10 0.02481065603955801
(9+1)(9+1) 32000 24 11 0.019274625385953703
(9+1)(9+1) 32000 24 12 0.014904525255238776
(9+1)(9+1) 32000 24 13 0.011429638122836372
(9+1)(9+1) 32000 24 14 0.00865650634445736
(9+1)(9+1) 32000 24 15 0.006443218141533036
(9+1)(9+1) 32000 24 16 0.004683307278385063
(9+1)(9+1) 32000 24 17 0.003295330143244124
(9+1)(9+1) 32000 24 18 0.0022159177669355268
(9+1)(9+1) 32000 24 19 0.0013950232324868583
(9+1)(9+1) 32000 24 20 0.000792595679324104
(9+1)(9+1) 32000 24 21 0.0003762048717687039
(9+1)(9+1) 32000 24 22 0.0001193135200876494
(9+1)(9+1) 32000 24 23 0.0
(9+1)(9+1) 32000 24 24 0.0
(9+1)(9+1) 32000 25 1 0.0
(9+1)(9+1) 32000 25 2 0.29843953828996705
(9+1)(9+1) 32000 25 3 0.211969974695998
(9+1)(9+1) 32000 25 4 0.14964358630708685
(9+1)(9+1) 32000 25 5 0.10922366495233915
(9+1)(9+1) 32000 25 6 0.0820062934658049
(9+1)(9+1) 32000 25 7 0.06281607938059708
(9+1)(9+1) 32000 25 8 0.048758816723960985
(9+1)(9+1) 32000 25 9 0.038153272112651626
(9+1)(9+1) 32000 25 10 0.029971336525459802
(9+1)(9+1) 32000 25 11 0.023553245113255517
(9+1)(9+1) 32000 25 12 0.018457480271890203
(9+1)(9+1) 32000 25 13 0.014377819871051356
(9+1)(9+1) 32000 25 14 0.011095313696754205
(9+1)(9+1) 32000 25 15 0.008449282834060878
(9+1)(9+1) 32000 25 16 0.006319139173952326
(9+1)(9+1) 32000 25 17 0.004612606410165698
(9+1)(9+1) 32000 25 18 0.00325786392085059
(9+1)(9+1) 32000 25 19 0.0021981710791224573
(9+1)(9+1) 32000 25 20 0.0013881042804004817
(9+1)(9+1) 32000 25 21 0.000790868960841018
(9+1)(9+1) 32000 25 22 0.0003763443494172458
(9+1)(9+1) 32000 25 23 0.00011963779958290566
(9+1)(9+1) 32000 25 24 0.0
(9+1)(9+1) 32000 25 25 0.0
