config total_drives failed_disks affected_racks dl_prob
(10+2)(17+3) 57600 29 16 1.7443431535518059644521393671E-22
(10+2)(17+3) 57600 29 17 3.825875249419842126690945101E-23
(10+2)(17+3) 57600 29 18 6.95144140267934912113772249E-24
(10+2)(17+3) 57600 29 19 9.3451852508694492592722143E-25
(10+2)(17+3) 57600 29 20 7.016790661490352566968507E-26
(10+2)(17+3) 57600 29 21 0
(10+2)(17+3) 57600 29 22 0
(10+2)(17+3) 57600 29 23 0
(10+2)(17+3) 57600 29 24 0
(10+2)(17+3) 57600 29 25 0
(10+2)(17+3) 57600 29 26 0
(10+2)(17+3) 57600 29 27 0
(10+2)(17+3) 57600 29 28 0
(10+2)(17+3) 57600 29 29 0
(10+2)(17+3) 57600 30 1 0
(10+2)(17+3) 57600 30 2 0
(10+2)(17+3) 57600 30 3 1.792061312445232521699759494122957932E-14
(10+2)(17+3) 57600 30 4 2.38951399402318210398381464662401097E-15
(10+2)(17+3) 57600 30 5 4.1426158287751580731692085737520930E-16
(10+2)(17+3) 57600 30 6 8.953089657035986750606281266006318E-17
(10+2)(17+3) 57600 30 7 2.255600192846250494699156658248821E-17
(10+2)(17+3) 57600 30 8 6.30474579486957486291266034095376E-18
(10+2)(17+3) 57600 30 9 1.88785855091998855691100692357381E-18
(10+2)(17+3) 57600 30 10 5.9013472094727993224476641221668E-19
(10+2)(17+3) 57600 30 11 1.8871691583659988522308093773754E-19
(10+2)(17+3) 57600 30 12 6.068785362841464803838098693804E-20
(10+2)(17+3) 57600 30 13 1.931859338038273827453901628691E-20
(10+2)(17+3) 57600 30 14 5.99177457286749176671239912108E-21
(10+2)(17+3) 57600 30 15 1.77951325213160613341122284734E-21
(10+2)(17+3) 57600 30 16 4.9568184554308678848082444388E-22
(10+2)(17+3) 57600 30 17 1.2605016094217046891291666335E-22
(10+2)(17+3) 57600 30 18 2.816139590134871458921752215E-23
(10+2)(17+3) 57600 30 19 5.20141547630007801862248470E-24
(10+2)(17+3) 57600 30 20 7.0959856506497944171881021E-25
(10+2)(17+3) 57600 30 21 5.398962912002977676245367E-26
(10+2)(17+3) 57600 30 22 0
(10+2)(17+3) 57600 30 23 0
(10+2)(17+3) 57600 30 24 0
(10+2)(17+3) 57600 30 25 0
(10+2)(17+3) 57600 30 26 0
(10+2)(17+3) 57600 30 27 0
(10+2)(17+3) 57600 30 28 0
(10+2)(17+3) 57600 30 29 0
(10+2)(17+3) 57600 30 30 0
(10+2)(17+3) 57600 31 1 0
(10+2)(17+3) 57600 31 2 0
(10+2)(17+3) 57600 31 3 2.884657490281211403552460318131544093E-14
(10+2)(17+3) 57600 31 4 3.86391829488053808205518976695059930E-15
(10+2)(17+3) 57600 31 5 6.7442097972271401726648920250729117E-16
(10+2)(17+3) 57600 31 6 1.4734696646573912445648462383814956E-16
(10+2)(17+3) 57600 31 7 3.769520104184992243571899517380711E-17
(10+2)(17+3) 57600 31 8 1.074735161479470826914143729433687E-17
(10+2)(17+3) 57600 31 9 3.29770462446242511241327914215289E-18
(10+2)(17+3) 57600 31 10 1.06154253097366510554111914718689E-18
(10+2)(17+3) 57600 31 11 3.5150417898910754500853670357042E-19
(10+2)(17+3) 57600 31 12 1.1779896897524372684591187197680E-19
(10+2)(17+3) 57600 31 13 3.938276650345936988739404313869E-20
(10+2)(17+3) 57600 31 14 1.295378659229626367722647339069E-20
(10+2)(17+3) 57600 31 15 4.13162590668073020736340106015E-21
(10+2)(17+3) 57600 31 16 1.25708558919744257350455397932E-21
(10+2)(17+3) 57600 31 17 3.5763180926369459736464045888E-22
(10+2)(17+3) 57600 31 18 9.265280892267036783324724215E-23
(10+2)(17+3) 57600 31 19 2.104506091444899533876100686E-23
(10+2)(17+3) 57600 31 20 3.94496476286790925439992187E-24
(10+2)(17+3) 57600 31 21 5.4540693114404040574156071E-25
(10+2)(17+3) 57600 31 22 4.200091144277330685416416E-26
(10+2)(17+3) 57600 31 23 0
(10+2)(17+3) 57600 31 24 0
(10+2)(17+3) 57600 31 25 0
(10+2)(17+3) 57600 31 26 0
(10+2)(17+3) 57600 31 27 0
(10+2)(17+3) 57600 31 28 0
(10+2)(17+3) 57600 31 29 0
(10+2)(17+3) 57600 31 30 0
(10+2)(17+3) 57600 31 31 0
(10+2)(17+3) 57600 32 1 0
(10+2)(17+3) 57600 32 2 0
(10+2)(17+3) 57600 32 3 4.553524559358659859412072725534839589E-14
(10+2)(17+3) 57600 32 4 6.12535617147862902033489363312515991E-15
(10+2)(17+3) 57600 32 5 1.07539880678694881607823907674937447E-15
(10+2)(17+3) 57600 32 6 2.3714974002565565369288140309831539E-16
(10+2)(17+3) 57600 32 7 6.147874025019455554016338122745153E-17
(10+2)(17+3) 57600 32 8 1.783320309968148664603626195015983E-17
(10+2)(17+3) 57600 32 9 5.58961087322608546858513505903391E-18
(10+2)(17+3) 57600 32 10 1.84582555200269267356978936325225E-18
(10+2)(17+3) 57600 32 11 6.2992204683943969355707550071456E-19
(10+2)(17+3) 57600 32 12 2.1872871663420322560921510654768E-19
(10+2)(17+3) 57600 32 13 7.624355754952195295737684732425E-20
(10+2)(17+3) 57600 32 14 2.634822025893982882546969341995E-20
(10+2)(17+3) 57600 32 15 8.91493504919680874993522871861E-21
(10+2)(17+3) 57600 32 16 2.91371016459703502879082167066E-21
(10+2)(17+3) 57600 32 17 9.0561845788282186731578240505E-22
(10+2)(17+3) 57600 32 18 2.6252360211394247028670631331E-22
(10+2)(17+3) 57600 32 19 6.915584285054165704811975672E-23
(10+2)(17+3) 57600 32 20 1.594385504148623997026363376E-23
(10+2)(17+3) 57600 32 21 3.02908795080644015552222867E-24
(10+2)(17+3) 57600 32 22 4.2389920192657184839527783E-25
(10+2)(17+3) 57600 32 23 3.300642960572287556683718E-26
(10+2)(17+3) 57600 32 24 0
(10+2)(17+3) 57600 32 25 0
(10+2)(17+3) 57600 32 26 0
(10+2)(17+3) 57600 32 27 0
(10+2)(17+3) 57600 32 28 0
(10+2)(17+3) 57600 32 29 0
(10+2)(17+3) 57600 32 30 0
(10+2)(17+3) 57600 32 31 0
(10+2)(17+3) 57600 32 32 0
(10+2)(17+3) 57600 33 1 0
(10+2)(17+3) 57600 33 2 0
