config total_drives failed_disks affected_racks dl_prob
(1+0)(8+2) 32000 16 4 0.34510899075970336
(1+0)(8+2) 32000 16 5 0.23269258786452185
(1+0)(8+2) 32000 16 6 0.15882006254737913
(1+0)(8+2) 32000 16 7 0.10848769417403181
(1+0)(8+2) 32000 16 8 0.07335431066412956
(1+0)(8+2) 32000 16 9 0.04851106890044221
(1+0)(8+2) 32000 16 10 0.03090629334093986
(1+0)(8+2) 32000 16 11 0.01855214972680186
(1+0)(8+2) 32000 16 12 0.010102413557877443
(1+0)(8+2) 32000 16 13 0.00461532396121922
(1+0)(8+2) 32000 16 14 0.001413871085254259
(1+0)(8+2) 32000 16 15 0.0
(1+0)(8+2) 32000 16 16 0.0
(1+0)(8+2) 32000 17 1 1.0
(1+0)(8+2) 32000 17 2 0.8560935339215092
(1+0)(8+2) 32000 17 3 0.5902200729274975
(1+0)(8+2) 32000 17 4 0.40094273377851386
(1+0)(8+2) 32000 17 5 0.27691573395832647
(1+0)(8+2) 32000 17 6 0.19353346892001166
(1+0)(8+2) 32000 17 7 0.13569530320843126
(1+0)(8+2) 32000 17 8 0.0946227475797129
(1+0)(8+2) 32000 17 9 0.0650266528459249
(1+0)(8+2) 32000 17 10 0.043570755186225885
(1+0)(8+2) 32000 17 11 0.02805999101459722
(1+0)(8+2) 32000 17 12 0.016996685013000112
(1+0)(8+2) 32000 17 13 0.00932693991980249
(1+0)(8+2) 32000 17 14 0.004289418043795901
(1+0)(8+2) 32000 17 15 0.0013216520650813912
(1+0)(8+2) 32000 17 16 0.0
(1+0)(8+2) 32000 17 17 0.0
(1+0)(8+2) 32000 18 1 1.0
(1+0)(8+2) 32000 18 2 0.9013614619942757
(1+0)(8+2) 32000 18 3 0.6540813923250808
(1+0)(8+2) 32000 18 4 0.4577896532523721
(1+0)(8+2) 32000 18 5 0.323433681486327
(1+0)(8+2) 32000 18 6 0.23088854279484528
(1+0)(8+2) 32000 18 7 0.1655467748685988
(1+0)(8+2) 32000 18 8 0.1184066615500109
(1+0)(8+2) 32000 18 9 0.08388308002673905
(1+0)(8+2) 32000 18 10 0.05839041139332868
(1+0)(8+2) 32000 18 11 0.03954140934783745
(1+0)(8+2) 32000 18 12 0.025693162673176007
(1+0)(8+2) 32000 18 13 0.015681831188666284
(1+0)(8+2) 32000 18 14 0.008662083174794777
(1+0)(8+2) 32000 18 15 0.004006527883076205
(1+0)(8+2) 32000 18 16 0.001240726323645247
(1+0)(8+2) 32000 18 17 0.0
(1+0)(8+2) 32000 18 18 0.0
(1+0)(8+2) 32000 19 1 1.0
(1+0)(8+2) 32000 19 2 0.9356707585076789
(1+0)(8+2) 32000 19 3 0.7136827283497919
(1+0)(8+2) 32000 19 4 0.5146839963736529
(1+0)(8+2) 32000 19 5 0.3716566787097271
(1+0)(8+2) 32000 19 6 0.2705239059937158
(1+0)(8+2) 32000 19 7 0.19781831221054758
(1+0)(8+2) 32000 19 8 0.14456834251116635
(1+0)(8+2) 32000 19 9 0.10499869079998381
(1+0)(8+2) 32000 19 10 0.07532136198056394
(1+0)(8+2) 32000 19 11 0.05297866024845932
(1+0)(8+2) 32000 19 12 0.03619262848197924
(1+0)(8+2) 32000 19 13 0.023694136595401094
(1+0)(8+2) 32000 19 14 0.01455576897655253
(1+0)(8+2) 32000 19 15 0.008085741977619354
(1+0)(8+2) 32000 19 16 0.00375866049637108
(1+0)(8+2) 32000 19 17 0.001169139066814484
(1+0)(8+2) 32000 19 18 0.0
(1+0)(8+2) 32000 19 19 0.0
(1+0)(8+2) 32000 20 1 1.0
(1+0)(8+2) 32000 20 2 0.9602797130412238
(1+0)(8+2) 32000 20 3 0.7679216233870734
(1+0)(8+2) 32000 20 4 0.5706731257294986
(1+0)(8+2) 32000 20 5 0.42096096845763764
(1+0)(8+2) 32000 20 6 0.31204058685246205
(1+0)(8+2) 32000 20 7 0.2322531520200808
(1+0)(8+2) 32000 20 8 0.1729424898330606
(1+0)(8+2) 32000 20 9 0.12826884391881466
(1+0)(8+2) 32000 20 10 0.0943004069730875
