config total_drives failed_disks affected_racks dl_prob nines sigma failed_iters total_iters adapt
(1+0)(8+2) 32000 19 19 0.0 nines sigma 0 10000 notadapt
(1+0)(8+2) 32000 20 19 0.0 nines sigma 0 10000 notadapt
(1+0)(8+2) 32000 21 19 0.0009 nines sigma 9 10000 notadapt
(1+0)(8+2) 32000 22 19 0.0037 nines sigma 37 10000 notadapt
(1+0)(8+2) 32000 23 19 0.0065 nines sigma 65 10000 notadapt
(1+0)(8+2) 32000 24 19 0.008 nines sigma 80 10000 notadapt
(1+0)(8+2) 32000 25 19 0.0174 nines sigma 174 10000 notadapt
(1+0)(8+2) 32000 26 19 0.0233 nines sigma 233 10000 notadapt
(1+0)(8+2) 32000 20 20 0.0 nines sigma 0 10000 notadapt
(1+0)(8+2) 32000 21 20 0.0 nines sigma 0 10000 notadapt
(1+0)(8+2) 32000 22 20 0.001 nines sigma 10 10000 notadapt
(1+0)(8+2) 32000 23 20 0.003 nines sigma 30 10000 notadapt
(1+0)(8+2) 32000 24 20 0.005 nines sigma 50 10000 notadapt





