config total_drives failed_disks affected_racks dl_prob
(8+2)(1+0) 32000 13 9 1.7789464025752544e-05
(8+2)(1+0) 32000 13 10 1.891852110180725e-05
(8+2)(1+0) 32000 13 11 1.9927730116164888e-05
(8+2)(1+0) 32000 13 12 2.0839895707003286e-05
(8+2)(1+0) 32000 13 13 2.1671945148238336e-05
(8+2)(1+0) 32000 14 1 0.0
(8+2)(1+0) 32000 14 2 0.0
(8+2)(1+0) 32000 14 3 6.210470918643907e-06
(8+2)(1+0) 32000 14 4 1.068264471892899e-05
(8+2)(1+0) 32000 14 5 1.399599289320097e-05
(8+2)(1+0) 32000 14 6 1.659015628008298e-05
(8+2)(1+0) 32000 14 7 1.8709126128557685e-05
(8+2)(1+0) 32000 14 8 2.0494786715952173e-05
(8+2)(1+0) 32000 14 9 2.2035237627227033e-05
(8+2)(1+0) 32000 14 10 2.3388391770629013e-05
(8+2)(1+0) 32000 14 11 2.4594141645795098e-05
(8+2)(1+0) 32000 14 12 2.5681038185787486e-05
(8+2)(1+0) 32000 14 13 2.6670170766296408e-05
(8+2)(1+0) 32000 14 14 2.7577533751710348e-05
(8+2)(1+0) 32000 15 1 0.0
(8+2)(1+0) 32000 15 2 0.0
(8+2)(1+0) 32000 15 3 7.736596752350167e-06
(8+2)(1+0) 32000 15 4 1.3249061740494561e-05
(8+2)(1+0) 32000 15 5 1.728998062200393e-05
(8+2)(1+0) 32000 15 6 2.042724100714821e-05
(8+2)(1+0) 32000 15 7 2.297305603804478e-05
(8+2)(1+0) 32000 15 8 2.5107273431523858e-05
(8+2)(1+0) 32000 15 9 2.6940646882578356e-05
(8+2)(1+0) 32000 15 10 2.854547108122052e-05
(8+2)(1+0) 32000 15 11 2.997124770687254e-05
(8+2)(1+0) 32000 15 12 3.1253222997129626e-05
(8+2)(1+0) 32000 15 13 3.241731579484153e-05
(8+2)(1+0) 32000 15 14 3.348310636230867e-05
(8+2)(1+0) 32000 15 15 3.446572722021202e-05
(8+2)(1+0) 32000 16 1 0.0
(8+2)(1+0) 32000 16 2 0.0
(8+2)(1+0) 32000 16 3 9.500355586666842e-06
(8+2)(1+0) 32000 16 4 1.6212504103885195e-05
(8+2)(1+0) 32000 16 5 2.1086777569734316e-05
(8+2)(1+0) 32000 16 6 2.484176571959651e-05
(8+2)(1+0) 32000 16 7 2.787016866945269e-05
(8+2)(1+0) 32000 16 8 3.039648949898499e-05
(8+2)(1+0) 32000 16 9 3.255800462165226e-05
(8+2)(1+0) 32000 16 10 3.444376473094035e-05
(8+2)(1+0) 32000 16 11 3.6114415830845736e-05
(8+2)(1+0) 32000 16 12 3.7612936690023524e-05
(8+2)(1+0) 32000 16 13 3.897080276926701e-05
(8+2)(1+0) 32000 16 14 4.0211706123227664e-05
(8+2)(1+0) 32000 16 15 4.1353898306839554e-05
(8+2)(1+0) 32000 16 16 4.241172097763091e-05
(8+2)(1+0) 32000 17 1 0.0
(8+2)(1+0) 32000 17 2 0.0
(8+2)(1+0) 32000 17 3 1.1518696738543888e-05
(8+2)(1+0) 32000 17 4 1.9602375578631204e-05
(8+2)(1+0) 32000 17 5 2.542418350026665e-05
(8+2)(1+0) 32000 17 6 2.9877198589600695e-05
(8+2)(1+0) 32000 17 7 3.344791024706417e-05
(8+2)(1+0) 32000 17 8 3.641279167165834e-05
(8+2)(1+0) 32000 17 9 3.8939876407018126e-05
(8+2)(1+0) 32000 17 10 4.113756670065527e-05
(8+2)(1+0) 32000 17 11 4.30793273650254e-05
(8+2)(1+0) 32000 17 12 4.4816998114205475e-05
(8+2)(1+0) 32000 17 13 4.638839997994637e-05
(8+2)(1+0) 32000 17 14 4.782190590069124e-05
(8+2)(1+0) 32000 17 15 4.9139308037737806e-05
(8+2)(1+0) 32000 17 16 5.03576842252329e-05
(8+2)(1+0) 32000 17 17 5.1490652225538724e-05
(8+2)(1+0) 32000 18 1 0.0
(8+2)(1+0) 32000 18 2 0.0
(8+2)(1+0) 32000 18 3 1.3808457913322414e-05
(8+2)(1+0) 32000 18 4 2.3447860634351336e-05
(8+2)(1+0) 32000 18 5 3.033986502476438e-05
(8+2)(1+0) 32000 18 6 3.557698879574911e-05
(8+2)(1+0) 32000 18 7 3.975380133336426e-05
(8+2)(1+0) 32000 18 8 4.320668011559281e-05
(8+2)(1+0) 32000 18 9 4.613902122718727e-05
(8+2)(1+0) 32000 18 10 4.86814006344094e-05
(8+2)(1+0) 32000 18 11 5.0921919768631696e-05
(8+2)(1+0) 32000 18 12 5.292250169652846e-05
(8+2)(1+0) 32000 18 13 5.472816571905348e-05
(8+2)(1+0) 32000 18 14 5.6372579301910974e-05
(8+2)(1+0) 32000 18 15 5.788152875718655e-05
(8+2)(1+0) 32000 18 16 5.927517110626557e-05
(8+2)(1+0) 32000 18 17 6.056954280830862e-05
(8+2)(1+0) 32000 18 18 6.177759919367976e-05
(8+2)(1+0) 32000 19 1 0.0
(8+2)(1+0) 32000 19 2 0.0
(8+2)(1+0) 32000 19 3 1.638640360746013e-05
(8+2)(1+0) 32000 19 4 2.7777936646877777e-05
(8+2)(1+0) 32000 19 5 3.5871331835024556e-05
(8+2)(1+0) 32000 19 6 4.19845261526719e-05
(8+2)(1+0) 32000 19 7 4.683538989058711e-05
(8+2)(1+0) 32000 19 8 5.082874915895985e-05
(8+2)(1+0) 32000 19 9 5.420834172897848e-05
(8+2)(1+0) 32000 19 10 5.712997032103484e-05
(8+2)(1+0) 32000 19 11 5.9698337665947676e-05
(8+2)(1+0) 32000 19 12 6.198676918889312e-05
(8+2)(1+0) 32000 19 13 6.404840075746598e-05
(8+2)(1+0) 32000 19 14 6.592285386997077e-05
(8+2)(1+0) 32000 19 15 6.764039544304712e-05
(8+2)(1+0) 32000 19 16 6.922462885772251e-05
(8+2)(1+0) 32000 19 17 7.069429202088973e-05
(8+2)(1+0) 32000 19 18 7.206449300389828e-05
(8+2)(1+0) 32000 19 19 7.334758033328281e-05
(8+2)(1+0) 32000 20 1 0.0
(8+2)(1+0) 32000 20 2 0.0
(8+2)(1+0) 32000 20 3 1.9269254723952578e-05
(8+2)(1+0) 32000 20 4 3.262139351589699e-05
(8+2)(1+0) 32000 20 5 4.2055923617279056e-05
(8+2)(1+0) 32000 20 6 4.9143110693261605e-05
(8+2)(1+0) 32000 20 7 5.474021335971635e-05
(8+2)(1+0) 32000 20 8 5.932964636701232e-05
(8+2)(1+0) 32000 20 9 6.32008422790653e-05
(8+2)(1+0) 32000 20 10 6.65381176354618e-05
(8+2)(1+0) 32000 20 11 6.946489107151343e-05
(8+2)(1+0) 32000 20 12 7.206730835507269e-05
(8+2)(1+0) 32000 20 13 7.440760756283193e-05
(8+2)(1+0) 32000 20 14 7.65320708536743e-05
(8+2)(1+0) 32000 20 15 7.84759660185097e-05
(8+2)(1+0) 32000 20 16 8.026673479510915e-05
(8+2)(1+0) 32000 20 17 8.192611788326865e-05
(8+2)(1+0) 32000 20 18 8.347161186894603e-05
(8+2)(1+0) 32000 20 19 8.491749315164832e-05
(8+2)(1+0) 32000 20 20 8.627555345075422e-05



