config total_drives failed_disks affected_racks dl_prob
(9+1)(1+0) 32000 15 15 0.0298803129959615
(9+1)(1+0) 32000 16 1 0.0
(9+1)(1+0) 32000 16 2 0.016832330027448883
(9+1)(1+0) 32000 16 3 0.022684661949245566
(9+1)(1+0) 32000 16 4 0.02567841243257807
(9+1)(1+0) 32000 16 5 0.027555043558280423
(9+1)(1+0) 32000 16 6 0.02887695790193734
(9+1)(1+0) 32000 16 7 0.029878546287491314
(9+1)(1+0) 32000 16 8 0.030675601662659813
(9+1)(1+0) 32000 16 9 0.03133247869844802
(9+1)(1+0) 32000 16 10 0.031888132470395236
(9+1)(1+0) 32000 16 11 0.03236771186772269
(9+1)(1+0) 32000 16 12 0.0327882879304634
(9+1)(1+0) 32000 16 13 0.033161922661735344
(9+1)(1+0) 32000 16 14 0.03349742261539268
(9+1)(1+0) 32000 16 15 0.03380139505384361
(9+1)(1+0) 32000 16 16 0.0340789124600529
(9+1)(1+0) 32000 17 1 0.0
(9+1)(1+0) 32000 17 2 0.018993103377662246
(9+1)(1+0) 32000 17 3 0.02562776877204942
(9+1)(1+0) 32000 17 4 0.029000180319687763
(9+1)(1+0) 32000 17 5 0.031098046982494965
(9+1)(1+0) 32000 17 6 0.03256635694518395
(9+1)(1+0) 32000 17 7 0.03367323092039176
(9+1)(1+0) 32000 17 8 0.03455051800863651
(9+1)(1+0) 32000 17 9 0.03527115275399151
(9+1)(1+0) 32000 17 10 0.03587909408982104
(9+1)(1+0) 32000 17 11 0.036402613079505985
(9+1)(1+0) 32000 17 12 0.03686083559615516
(9+1)(1+0) 32000 17 13 0.037267235480581085
(9+1)(1+0) 32000 17 14 0.03763162424570776
(9+1)(1+0) 32000 17 15 0.03796134592090361
(9+1)(1+0) 32000 17 16 0.03826202679773072
(9+1)(1+0) 32000 17 17 0.03853806365343204
(9+1)(1+0) 32000 18 1 0.0
(9+1)(1+0) 32000 18 2 0.02126727321595312
(9+1)(1+0) 32000 18 3 0.028738059959754536
(9+1)(1+0) 32000 18 4 0.03251563886686859
(9+1)(1+0) 32000 18 5 0.034849200815994186
(9+1)(1+0) 32000 18 6 0.03647255301254593
(9+1)(1+0) 32000 18 7 0.037690300768442486
(9+1)(1+0) 32000 18 8 0.03865165702645357
(9+1)(1+0) 32000 18 9 0.03943881127897919
(9+1)(1+0) 32000 18 10 0.04010110214602902
(9+1)(1+0) 32000 18 11 0.040670145806470215
(9+1)(1+0) 32000 18 12 0.04116726236259649
(9+1)(1+0) 32000 18 13 0.04160742855429733
(9+1)(1+0) 32000 18 14 0.04200152256803158
(9+1)(1+0) 32000 18 15 0.0423576683500394
(9+1)(1+0) 32000 18 16 0.04268207698666826
(9+1)(1+0) 32000 18 17 0.042979593310301545
(9+1)(1+0) 32000 18 18 0.043254062508419344
(9+1)(1+0) 32000 19 1 0.0
(9+1)(1+0) 32000 19 2 0.023650922366080684
(9+1)(1+0) 32000 19 3 0.03201189947617822
(9+1)(1+0) 32000 19 4 0.03622143576100367
(9+1)(1+0) 32000 19 5 0.038805417486424965
(9+1)(1+0) 32000 19 6 0.040592627087854716
(9+1)(1+0) 32000 19 7 0.0419269329364359
(9+1)(1+0) 32000 19 8 0.04297624751832496
(9+1)(1+0) 32000 19 9 0.04383270847419818
(9+1)(1+0) 32000 19 10 0.0445514206179608
(9+1)(1+0) 32000 19 11 0.04516757443307651
(9+1)(1+0) 32000 19 12 0.045704827360393496
(9+1)(1+0) 32000 19 13 0.04617975235343896
(9+1)(1+0) 32000 19 14 0.046604357381356265
(9+1)(1+0) 32000 19 15 0.04698759033506639
(9+1)(1+0) 32000 19 16 0.047336278641504914
(9+1)(1+0) 32000 19 17 0.04765573831851444
(9+1)(1+0) 32000 19 18 0.0479501816211072
(9+1)(1+0) 32000 19 19 0.04822299755358739
(9+1)(1+0) 32000 20 1 0.0
