config total_drives failed_disks affected_racks dl_prob
(9+1)(9+1) 32000 16 6 0.5930312779853898
(9+1)(9+1) 32000 16 7 0.48421857509579713
(9+1)(9+1) 32000 16 8 0.38185836325608224
(9+1)(9+1) 32000 16 9 0.2890635408853305
(9+1)(9+1) 32000 16 10 0.2077244851433251
(9+1)(9+1) 32000 16 11 0.13899162461640802
(9+1)(9+1) 32000 16 12 0.08355282378302564
(9+1)(9+1) 32000 16 13 0.041798915722871754
(9+1)(9+1) 32000 16 14 0.01392590882695588
(9+1)(9+1) 32000 16 15 0.0
(9+1)(9+1) 32000 16 16 0.0
(9+1)(9+1) 32000 17 1 0.0
(9+1)(9+1) 32000 17 2 0.9357314488095027
(9+1)(9+1) 32000 17 3 0.9227653604008095
(9+1)(9+1) 32000 17 4 0.8621613722118875
(9+1)(9+1) 32000 17 5 0.7754411532895216
(9+1)(9+1) 32000 17 6 0.675481318435911
(9+1)(9+1) 32000 17 7 0.5712039210606107
(9+1)(9+1) 32000 17 8 0.4685730531989313
(9+1)(9+1) 32000 17 9 0.3715840818503502
(9+1)(9+1) 32000 17 10 0.2829507897840744
(9+1)(9+1) 32000 17 11 0.20454294027876263
(9+1)(9+1) 32000 17 12 0.13766274937112954
(9+1)(9+1) 32000 17 13 0.08322232200321811
(9+1)(9+1) 32000 17 14 0.04186008246696726
(9+1)(9+1) 32000 17 15 0.014018952261755757
(9+1)(9+1) 32000 17 16 0.0
(9+1)(9+1) 32000 17 17 0.0
(9+1)(9+1) 32000 18 1 0.0
(9+1)(9+1) 32000 18 2 0.9555200989520017
(9+1)(9+1) 32000 18 3 0.9496300480536646
(9+1)(9+1) 32000 18 4 0.9053893620301532
(9+1)(9+1) 32000 18 5 0.8351500859287326
(9+1)(9+1) 32000 18 6 0.7480031662834772
(9+1)(9+1) 32000 18 7 0.6518767421843836
(9+1)(9+1) 32000 18 8 0.552847096484514
(9+1)(9+1) 32000 18 9 0.45540780283433835
(9+1)(9+1) 32000 18 10 0.3628746937917896
(9+1)(9+1) 32000 18 11 0.27771495948705305
(9+1)(9+1) 32000 18 12 0.20178433110646476
(9+1)(9+1) 32000 18 13 0.1364932493197405
(9+1)(9+1) 32000 18 14 0.08292331166462208
(9+1)(9+1) 32000 18 15 0.04190973855149738
(9+1)(9+1) 32000 18 16 0.014100601458774231
(9+1)(9+1) 32000 18 17 0.0
(9+1)(9+1) 32000 18 18 0.0
(9+1)(9+1) 32000 19 1 0.0
(9+1)(9+1) 32000 19 2 0.9695868336215508
(9+1)(9+1) 32000 19 3 0.967909409582849
(9+1)(9+1) 32000 19 4 0.9370187461673848
(9+1)(9+1) 32000 19 5 0.8825020160752592
(9+1)(9+1) 32000 19 6 0.8094296859586574
(9+1)(9+1) 32000 19 7 0.723989515601676
(9+1)(9+1) 32000 19 8 0.6317523816108427
(9+1)(9+1) 32000 19 9 0.5372799832656887
(9+1)(9+1) 32000 19 10 0.4442053617649364
(9+1)(9+1) 32000 19 11 0.3554091304647411
(9+1)(9+1) 32000 19 12 0.27318486422138566
(9+1)(9+1) 32000 19 13 0.1993719482252494
(9+1)(9+1) 32000 19 14 0.13545730400252431
(9+1)(9+1) 32000 19 15 0.08265225047982894
(9+1)(9+1) 32000 19 16 0.04195059748420227
(9+1)(9+1) 32000 19 17 0.0141728286875058
(9+1)(9+1) 32000 19 18 0.0
(9+1)(9+1) 32000 19 19 0.0
(9+1)(9+1) 32000 20 1 0.0
(9+1)(9+1) 32000 20 2 0.979441311526251
(9+1)(9+1) 32000 20 3 0.9799857162776701
(9+1)(9+1) 32000 20 4 0.9592799110033499
(9+1)(9+1) 32000 20 5 0.9186551914895886
(9+1)(9+1) 32000 20 6 0.859632793161337
(9+1)(9+1) 32000 20 7 0.7862761274285617
(9+1)(9+1) 32000 20 8 0.7031593146470799
(9+1)(9+1) 32000 20 9 0.6145024941461548
(9+1)(9+1) 32000 20 10 0.523948800903377
(9+1)(9+1) 32000 20 11 0.4345709955950665
(9+1)(9+1) 32000 20 12 0.34894444114153644
(9+1)(9+1) 32000 20 13 0.2692295364622165
(9+1)(9+1) 32000 20 14 0.1972458595304687
(9+1)(9+1) 32000 20 15 0.13453403287156174
(9+1)(9+1) 32000 20 16 0.08240587145811051
(9+1)(9+1) 32000 20 17 0.0419846181293283
(9+1)(9+1) 32000 20 18 0.014237175864929119
(9+1)(9+1) 32000 20 19 0.0
(9+1)(9+1) 32000 20 20 0.0
(9+1)(9+1) 32000 21 1 0.0
(9+1)(9+1) 32000 21 2 0.9862518204275291
(9+1)(9+1) 32000 21 3 0.9877606022713686
(9+1)(9+1) 32000 21 4 0.9743899744921775
(9+1)(9+1) 32000 21 5 0.9452722841561576
(9+1)(9+1) 32000 21 6 0.8992866289024697
(9+1)(9+1) 32000 21 7 0.8383610536548288
(9+1)(9+1) 32000 21 8 0.7657711180259219
(9+1)(9+1) 32000 21 9 0.6850627779985173
(9+1)(9+1) 32000 21 10 0.5996013980210109
(9+1)(9+1) 32000 21 11 0.5124218988623959
(9+1)(9+1) 32000 21 12 0.4262040402144184
(9+1)(9+1) 32000 21 13 0.3432951385830846
(9+1)(9+1) 32000 21 14 0.26574769693586775
(9+1)(9+1) 32000 21 15 0.19535881870088245
(9+1)(9+1) 32000 21 16 0.13370649082539965
(9+1)(9+1) 32000 21 17 0.08218126239536094
(9+1)(9+1) 32000 21 18 0.04201324321310296
(9+1)(9+1) 32000 21 19 0.014294865863178408
(9+1)(9+1) 32000 21 20 0.0
(9+1)(9+1) 32000 21 21 0.0
(9+1)(9+1) 32000 22 1 0.0
(9+1)(9+1) 32000 22 2 0.9908994090667377
(9+1)(9+1) 32000 22 3 0.99265212484154
(9+1)(9+1) 32000 22 4 0.9843067738190968
(9+1)(9+1) 32000 22 5 0.964196189203784
(9+1)(9+1) 32000 22 6 0.9295962030234615
(9+1)(9+1) 32000 22 7 0.8805906323798451
(9+1)(9+1) 32000 22 8 0.8190636118358616
(9+1)(9+1) 32000 22 9 0.7476689495597211
(9+1)(9+1) 32000 22 10 0.6692603998748827
(9+1)(9+1) 32000 22 11 0.586623877008718
(9+1)(9+1) 32000 22 12 0.5023653522046019
(9+1)(9+1) 32000 22 13 0.4188736550610632
(9+1)(9+1) 32000 22 14 0.3383179140246968
(9+1)(9+1) 32000 22 15 0.26266008972766897
(9+1)(9+1) 32000 22 16 0.19367320767277552
(9+1)(9+1) 32000 22 17 0.13296084758394244
(9+1)(9+1) 32000 22 18 0.08197587066259082
(9+1)(9+1) 32000 22 19 0.04203755430043765
(9+1)(9+1) 32000 22 20 0.014346880969633102
(9+1)(9+1) 32000 22 21 0.0
(9+1)(9+1) 32000 22 22 0.0
(9+1)(9+1) 32000 23 1 0.0
(9+1)(9+1) 32000 23 2 0.9940336675711662
(9+1)(9+1) 32000 23 3 0.9956654309594948
(9+1)(9+1) 32000 23 4 0.9906158805312528
(9+1)(9+1) 32000 23 5 0.9772067346350926
(9+1)(9+1) 32000 23 6 0.9520392432313374
(9+1)(9+1) 32000 23 7 0.9138279294434934
(9+1)(9+1) 32000 23 8 0.8631600125196709
(9+1)(9+1) 32000 23 9 0.801707995769714
(9+1)(9+1) 32000 23 10 0.7316572328427838
(9+1)(9+1) 32000 23 11 0.6553746947239534
(9+1)(9+1) 32000 23 12 0.5752325772979485
(9+1)(9+1) 32000 23 13 0.49351968063901674
(9+1)(9+1) 32000 23 14 0.41240062000799527
(9+1)(9+1) 32000 23 15 0.3339006501137395
(9+1)(9+1) 32000 23 16 0.259903954798145
(9+1)(9+1) 32000 23 17 0.19215877275327176
(9+1)(9+1) 32000 23 18 0.13228573950056133
(9+1)(9+1) 32000 23 19 0.08178747693585442
(9+1)(9+1) 32000 23 20 0.04205837507896981
(9+1)(9+1) 32000 23 21 0.01439401927838102
(9+1)(9+1) 32000 23 22 0.0
(9+1)(9+1) 32000 23 23 0.0
(9+1)(9+1) 32000 24 1 0.0
(9+1)(9+1) 32000 24 2 0.9961240378974224
(9+1)(9+1) 32000 24 3 0.9974855547144592
(9+1)(9+1) 32000 24 4 0.9945162419714934
(9+1)(9+1) 32000 24 5 0.9858684439636358
(9+1)(9+1) 32000 24 6 0.9681529130195979
(9+1)(9+1) 32000 24 7 0.9392467408636799
(9+1)(9+1) 32000 24 8 0.8986714036973863
(9+1)(9+1) 32000 24 9 0.8471494365183294
(9+1)(9+1) 32000 24 10 0.7861271064021595
(9+1)(9+1) 32000 24 11 0.7174382592602703
(9+1)(9+1) 32000 24 12 0.6430944914792338
(9+1)(9+1) 32000 24 13 0.5651603743387972
(9+1)(9+1) 32000 24 14 0.48568145346583147
(9+1)(9+1) 32000 24 15 0.406644119573359
(9+1)(9+1) 32000 24 16 0.32995455278819974
(9+1)(9+1) 32000 24 17 0.2574290289515977
(9+1)(9+1) 32000 24 18 0.19079094589902512
(9+1)(9+1) 32000 24 19 0.13167176411365378
(9+1)(9+1) 32000 24 20 0.08161415816221029
(9+1)(9+1) 32000 24 21 0.042076341757441904
(9+1)(9+1) 32000 24 22 0.01443693593060369
(9+1)(9+1) 32000 24 23 0.0
(9+1)(9+1) 32000 24 24 0.0
(9+1)(9+1) 32000 25 1 0.0
(9+1)(9+1) 32000 25 2 0.9975037388025443
(9+1)(9+1) 32000 25 3 0.9985646925206763
(9+1)(9+1) 32000 25 4 0.9968644578120173
(9+1)(9+1) 32000 25 5 0.9914599218654959
(9+1)(9+1) 32000 25 6 0.9793803559251617
(9+1)(9+1) 32000 25 7 0.9581504485280112
(9+1)(9+1) 32000 25 8 0.9265299995051116
(9+1)(9+1) 32000 25 9 0.8844179024323106
(9+1)(9+1) 32000 25 10 0.8325324354059611
(9+1)(9+1) 32000 25 11 0.7721214174774952
(9+1)(9+1) 32000 25 12 0.704751546198483
(9+1)(9+1) 32000 25 13 0.6321665559541514
(9+1)(9+1) 32000 25 14 0.5561947171085433
(9+1)(9+1) 32000 25 15 0.4786895240085043
(9+1)(9+1) 32000 25 16 0.4014922049982603
(9+1)(9+1) 32000 25 17 0.3264084821054436
(9+1)(9+1) 32000 25 18 0.25519462792748837
(9+1)(9+1) 32000 25 19 0.1895495920431115
(9+1)(9+1) 32000 25 20 0.13111108723396891
(9+1)(9+1) 32000 25 21 0.08145424903417386
(9+1)(9+1) 32000 25 22 0.04209195202306415
(9+1)(9+1) 32000 25 23 0.01447617374953325
(9+1)(9+1) 32000 25 24 0.0
(9+1)(9+1) 32000 25 25 0.0
