config total_drives failed_disks affected_racks dl_prob
(9+1)(9+1) 32000 22 19 0.0012986915384333164
(9+1)(9+1) 32000 22 20 0.00041385233566249013
(9+1)(9+1) 32000 22 21 0.0
(9+1)(9+1) 32000 22 22 0.0
(9+1)(9+1) 32000 23 1 0.0
(9+1)(9+1) 32000 23 2 0.19765114137203088
(9+1)(9+1) 32000 23 3 0.25449125796272354
(9+1)(9+1) 32000 23 4 0.2225572353601749
(9+1)(9+1) 32000 23 5 0.181920542569052
(9+1)(9+1) 32000 23 6 0.14644127911058902
(9+1)(9+1) 32000 23 7 0.11740683199869006
(9+1)(9+1) 32000 23 8 0.09391872435539272
(9+1)(9+1) 32000 23 9 0.0748900163601196
(9+1)(9+1) 32000 23 10 0.05941021292028359
(9+1)(9+1) 32000 23 11 0.046771885525720536
(9+1)(9+1) 32000 23 12 0.036433532345675035
(9+1)(9+1) 32000 23 13 0.02797907321493842
(9+1)(9+1) 32000 23 14 0.02108549301917384
(9+1)(9+1) 32000 23 15 0.015498923890477023
(9+1)(9+1) 32000 23 16 0.011017330376590473
(9+1)(9+1) 32000 23 17 0.007477984657209835
(9+1)(9+1) 32000 23 18 0.00474834003874236
(9+1)(9+1) 32000 23 19 0.002719309353964472
(9+1)(9+1) 32000 23 20 0.00130025541294565
(9+1)(9+1) 32000 23 21 0.00041521209456862884
(9+1)(9+1) 32000 23 22 0.0
(9+1)(9+1) 32000 23 23 0.0
(9+1)(9+1) 32000 24 1 0.0
(9+1)(9+1) 32000 24 2 0.20566133606097825
(9+1)(9+1) 32000 24 3 0.28091641768497333
(9+1)(9+1) 32000 24 4 0.2513481818581582
(9+1)(9+1) 32000 24 5 0.2083878764477488
(9+1)(9+1) 32000 24 6 0.1696564161380788
(9+1)(9+1) 32000 24 7 0.1374507317083027
(9+1)(9+1) 32000 24 8 0.1111194166983579
(9+1)(9+1) 32000 24 9 0.08960524307043516
(9+1)(9+1) 32000 24 10 0.0719671273320881
(9+1)(9+1) 32000 24 11 0.05745433130803612
(9+1)(9+1) 32000 24 12 0.0454837175314774
(9+1)(9+1) 32000 24 13 0.03560303980109136
(9+1)(9+1) 32000 24 14 0.027458962118323216
(9+1)(9+1) 32000 24 15 0.020772494091533256
(9+1)(9+1) 32000 24 16 0.01532082000991053
(9+1)(9+1) 32000 24 17 0.010923972499385926
(9+1)(9+1) 32000 24 18 0.007435029079267963
(9+1)(9+1) 32000 24 19 0.004732841671922672
(9+1)(9+1) 32000 24 20 0.002716589282626969
(9+1)(9+1) 32000 24 21 0.001301651803917503
(9+1)(9+1) 32000 24 22 0.00041645007492130404
(9+1)(9+1) 32000 24 23 0.0
(9+1)(9+1) 32000 24 24 0.0
(9+1)(9+1) 32000 25 1 0.0
(9+1)(9+1) 32000 25 2 0.21210829942050202
(9+1)(9+1) 32000 25 3 0.30706410490913716
(9+1)(9+1) 32000 25 4 0.2811021118231619
(9+1)(9+1) 32000 25 5 0.23635440985583722
(9+1)(9+1) 32000 25 6 0.19455134269195118
(9+1)(9+1) 32000 25 7 0.1591910157669112
(9+1)(9+1) 32000 25 8 0.12995885670257912
(9+1)(9+1) 32000 25 9 0.10586902930915987
(9+1)(9+1) 32000 25 10 0.08596974197537632
(9+1)(9+1) 32000 25 11 0.06947667146440628
(9+1)(9+1) 32000 25 12 0.05576984258492257
(9+1)(9+1) 32000 25 13 0.04436315994902329
(9+1)(9+1) 32000 25 14 0.03487399773634048
(9+1)(9+1) 32000 25 15 0.026998596267671426
(9+1)(9+1) 32000 25 16 0.0204933547394458
(9+1)(9+1) 32000 25 17 0.01516087595948834
(9+1)(9+1) 32000 25 18 0.010839580901636059
(9+1)(9+1) 32000 25 19 0.007395942025441804
(9+1)(9+1) 32000 25 20 0.004718627388024421
(9+1)(9+1) 32000 25 21 0.0027140430589648323
(9+1)(9+1) 32000 25 22 0.0013029058593673204
(9+1)(9+1) 32000 25 23 0.00041758193508267816
(9+1)(9+1) 32000 25 24 0.0
(9+1)(9+1) 32000 25 25 0.0
