config total_drives failed_disks affected_racks dl_prob
(8+2)(8+2) 32000 19 16 0.0
(8+2)(8+2) 32000 19 17 0.0
(8+2)(8+2) 32000 19 18 0.0
(8+2)(8+2) 32000 19 19 0.0
(8+2)(8+2) 32000 20 1 0.0
(8+2)(8+2) 32000 20 2 0.0
(8+2)(8+2) 32000 20 3 1.3586683072608352e-05
(8+2)(8+2) 32000 20 4 5.204705356143258e-06
(8+2)(8+2) 32000 20 5 1.8920839840452786e-06
(8+2)(8+2) 32000 20 6 7.005546170946175e-07
(8+2)(8+2) 32000 20 7 2.615806644623575e-07
(8+2)(8+2) 32000 20 8 9.65028799093659e-08
(8+2)(8+2) 32000 20 9 3.435601869661298e-08
(8+2)(8+2) 32000 20 10 1.147470485296509e-08
(8+2)(8+2) 32000 20 11 3.4616994826208725e-09
(8+2)(8+2) 32000 20 12 8.895522096707964e-10
(8+2)(8+2) 32000 20 13 1.7466761370599215e-10
(8+2)(8+2) 32000 20 14 1.991529163802852e-11
(8+2)(8+2) 32000 20 15 0.0
(8+2)(8+2) 32000 20 16 0.0
(8+2)(8+2) 32000 20 17 0.0
(8+2)(8+2) 32000 20 18 0.0
(8+2)(8+2) 32000 20 19 0.0
(8+2)(8+2) 32000 20 20 0.0
(8+2)(8+2) 32000 21 1 0.0
(8+2)(8+2) 32000 21 2 0.0
(8+2)(8+2) 32000 21 3 2.1647864539953154e-05
(8+2)(8+2) 32000 21 4 8.541327616518046e-06
(8+2)(8+2) 32000 21 5 3.202250894784875e-06
(8+2)(8+2) 32000 21 6 1.2304562995169022e-06
(8+2)(8+2) 32000 21 7 4.809570287589437e-07
(8+2)(8+2) 32000 21 8 1.8785609023908023e-07
(8+2)(8+2) 32000 21 9 7.189220319059331e-08
(8+2)(8+2) 32000 21 10 2.6375537642842062e-08
(8+2)(8+2) 32000 21 11 9.03216301750831e-09
(8+2)(8+2) 32000 21 12 2.7828263027274147e-09
(8+2)(8+2) 32000 21 13 7.280800407016841e-10
(8+2)(8+2) 32000 21 14 1.452010733871134e-10
(8+2)(8+2) 32000 21 15 1.678179817332648e-11
(8+2)(8+2) 32000 21 16 0.0
(8+2)(8+2) 32000 21 17 0.0
(8+2)(8+2) 32000 21 18 0.0
(8+2)(8+2) 32000 21 19 0.0
(8+2)(8+2) 32000 21 20 0.0
(8+2)(8+2) 32000 21 21 0.0
(8+2)(8+2) 32000 22 1 0.0
(8+2)(8+2) 32000 22 2 0.0
(8+2)(8+2) 32000 22 3 3.336509324880499e-05
(8+2)(8+2) 32000 22 4 1.3534030080419868e-05
(8+2)(8+2) 32000 22 5 5.213051191943485e-06
(8+2)(8+2) 32000 22 6 2.067206753886275e-06
(8+2)(8+2) 32000 22 7 8.394152545276867e-07
(8+2)(8+2) 32000 22 8 3.4351657474118724e-07
(8+2)(8+2) 32000 22 9 1.3927629050058954e-07
(8+2)(8+2) 32000 22 10 5.495515664755146e-08
(8+2)(8+2) 32000 22 11 2.0679712053883748e-08
(8+2)(8+2) 32000 22 12 7.2344783497158005e-09
(8+2)(8+2) 32000 22 13 2.2699150337146534e-09
(8+2)(8+2) 32000 22 14 6.032924160237485e-10
(8+2)(8+2) 32000 22 15 1.2197520771195514e-10
(8+2)(8+2) 32000 22 16 1.4268586312482512e-11
(8+2)(8+2) 32000 22 17 0.0
(8+2)(8+2) 32000 22 18 0.0
(8+2)(8+2) 32000 22 19 0.0
(8+2)(8+2) 32000 22 20 0.0
(8+2)(8+2) 32000 22 21 0.0
(8+2)(8+2) 32000 22 22 0.0
(8+2)(8+2) 32000 23 1 0.0
(8+2)(8+2) 32000 23 2 0.0
(8+2)(8+2) 32000 23 3 4.99356327385847e-05
(8+2)(8+2) 32000 23 4 2.0796219484586764e-05
(8+2)(8+2) 32000 23 5 8.20581254967756e-06
(8+2)(8+2) 32000 23 6 3.343650999965142e-06
(8+2)(8+2) 32000 23 7 1.402268887118474e-06
(8+2)(8+2) 32000 23 8 5.965866036738987e-07
(8+2)(8+2) 32000 23 9 2.5357724708907625e-07
(8+2)(8+2) 32000 23 10 1.0605018230247509e-07
(8+2)(8+2) 32000 23 11 4.2934852340081875e-08
(8+2)(8+2) 32000 23 12 1.6509513867113412e-08
(8+2)(8+2) 32000 23 13 5.882947573532249e-09
(8+2)(8+2) 32000 23 14 1.875395616579567e-09
(8+2)(8+2) 32000 23 15 5.053820695266609e-10
(8+2)(8+2) 32000 23 16 1.0343059742012883e-10
(8+2)(8+2) 32000 23 17 1.2230549906178112e-11
(8+2)(8+2) 32000 23 18 0.0
(8+2)(8+2) 32000 23 19 0.0
(8+2)(8+2) 32000 23 20 0.0
(8+2)(8+2) 32000 23 21 0.0
(8+2)(8+2) 32000 23 22 0.0
(8+2)(8+2) 32000 23 23 0.0
(8+2)(8+2) 32000 24 1 0.0
(8+2)(8+2) 32000 24 2 0.0
(8+2)(8+2) 32000 24 3 7.280479292559594e-05
(8+2)(8+2) 32000 24 4 3.1098533063711464e-05
(8+2)(8+2) 32000 24 5 1.2542194907871895e-05
(8+2)(8+2) 32000 24 6 5.233732083387288e-06
(8+2)(8+2) 32000 24 7 2.256649909493369e-06
(8+2)(8+2) 32000 24 8 9.92175705483156e-07
(8+2)(8+2) 32000 24 9 4.3865307042256774e-07
(8+2)(8+2) 32000 24 10 1.9240094784045425e-07
(8+2)(8+2) 32000 24 11 8.258737849153874e-08
(8+2)(8+2) 32000 24 12 3.417493221746781e-08
(8+2)(8+2) 32000 24 13 1.3387931763197969e-08
(8+2)(8+2) 32000 24 14 4.847695356247073e-09
(8+2)(8+2) 32000 24 15 1.5670894581987227e-09
(8+2)(8+2) 32000 24 16 4.2751113760175485e-10
(8+2)(8+2) 32000 24 17 8.845002508195421e-11
(8+2)(8+2) 32000 24 18 1.0561218566351727e-11
(8+2)(8+2) 32000 24 19 0.0
(8+2)(8+2) 32000 24 20 0.0
(8+2)(8+2) 32000 24 21 0.0
(8+2)(8+2) 32000 24 22 0.0
(8+2)(8+2) 32000 24 23 0.0
(8+2)(8+2) 32000 24 24 0.0
(8+2)(8+2) 32000 25 1 0.0
(8+2)(8+2) 32000 25 2 0.0
(8+2)(8+2) 32000 25 3 0.00010368447693231975
(8+2)(8+2) 32000 25 4 4.5391512988435245e-05
(8+2)(8+2) 32000 25 5 1.8678583560971518e-05
(8+2)(8+2) 32000 25 6 7.960754230262879e-06
(8+2)(8+2) 32000 25 7 3.516286605664831e-06
(8+2)(8+2) 32000 25 8 1.5902474165274683e-06
(8+2)(8+2) 32000 25 9 7.268999030474177e-07
(8+2)(8+2) 32000 25 10 3.3175387537109913e-07
(8+2)(8+2) 32000 25 11 1.4939416548287454e-07
(8+2)(8+2) 32000 25 12 6.555934728424972e-08
(8+2)(8+2) 32000 25 13 2.7643175970482048e-08
(8+2)(8+2) 32000 25 14 1.1005664934948811e-08
(8+2)(8+2) 32000 25 15 4.041543988364538e-09
(8+2)(8+2) 32000 25 16 1.3227302586571454e-09
(8+2)(8+2) 32000 25 17 3.6481895282491905e-10
(8+2)(8+2) 32000 25 18 7.622003028728841e-11
(8+2)(8+2) 32000 25 19 9.181100324440195e-12
(8+2)(8+2) 32000 25 20 0.0
(8+2)(8+2) 32000 25 21 0.0
(8+2)(8+2) 32000 25 22 0.0
(8+2)(8+2) 32000 25 23 0.0
(8+2)(8+2) 32000 25 24 0.0
(8+2)(8+2) 32000 25 25 0.0
