config total_drives failed_disks affected_racks dl_prob
(18+2)(18+2) 32000 17 12 0.0
(18+2)(18+2) 32000 17 13 0.0
(18+2)(18+2) 32000 17 14 0.0
(18+2)(18+2) 32000 17 15 0.0
(18+2)(18+2) 32000 17 16 0.0
(18+2)(18+2) 32000 17 17 0.0
(18+2)(18+2) 32000 18 1 0.0
(18+2)(18+2) 32000 18 2 0.0
(18+2)(18+2) 32000 18 3 2.256247164889036e-05
(18+2)(18+2) 32000 18 4 8.071473414972274e-06
(18+2)(18+2) 32000 18 5 2.7127667988624538e-06
(18+2)(18+2) 32000 18 6 9.098878748226014e-07
(18+2)(18+2) 32000 18 7 2.994307289894138e-07
(18+2)(18+2) 32000 18 8 9.376346332690133e-08
(18+2)(18+2) 32000 18 9 2.6816022402620376e-08
(18+2)(18+2) 32000 18 10 6.588924517103578e-09
(18+2)(18+2) 32000 18 11 1.245373137948036e-09
(18+2)(18+2) 32000 18 12 1.3740897308878175e-10
(18+2)(18+2) 32000 18 13 0.0
(18+2)(18+2) 32000 18 14 0.0
(18+2)(18+2) 32000 18 15 0.0
(18+2)(18+2) 32000 18 16 0.0
(18+2)(18+2) 32000 18 17 0.0
(18+2)(18+2) 32000 18 18 0.0
(18+2)(18+2) 32000 19 1 0.0
(18+2)(18+2) 32000 19 2 0.0
(18+2)(18+2) 32000 19 3 3.899972087795245e-05
(18+2)(18+2) 32000 19 4 1.4456279192276433e-05
(18+2)(18+2) 32000 19 5 5.070341307700232e-06
(18+2)(18+2) 32000 19 6 1.7959546600998522e-06
(18+2)(18+2) 32000 19 7 6.341451799229958e-07
(18+2)(18+2) 32000 19 8 2.1783056536328615e-07
(18+2)(18+2) 32000 19 9 7.064646900811766e-08
(18+2)(18+2) 32000 19 10 2.0797022437513135e-08
(18+2)(18+2) 32000 19 11 5.234734978820654e-09
(18+2)(18+2) 32000 19 12 1.0098101244082613e-09
(18+2)(18+2) 32000 19 13 1.1338263661286874e-10
(18+2)(18+2) 32000 19 14 0.0
(18+2)(18+2) 32000 19 15 0.0
(18+2)(18+2) 32000 19 16 0.0
(18+2)(18+2) 32000 19 17 0.0
(18+2)(18+2) 32000 19 18 0.0
(18+2)(18+2) 32000 19 19 0.0
(18+2)(18+2) 32000 20 1 0.0
(18+2)(18+2) 32000 20 2 0.0
(18+2)(18+2) 32000 20 3 6.453674459461212e-05
(18+2)(18+2) 32000 20 4 2.4696501024545903e-05
(18+2)(18+2) 32000 20 5 8.97809879985001e-06
(18+2)(18+2) 32000 20 6 3.3248885299430597e-06
(18+2)(18+2) 32000 20 7 1.2417604940972993e-06
(18+2)(18+2) 32000 20 8 4.582007554487788e-07
(18+2)(18+2) 32000 20 9 1.6314885242785238e-07
(18+2)(18+2) 32000 20 10 5.449685069880417e-08
(18+2)(18+2) 32000 20 11 1.644193281524764e-08
(18+2)(18+2) 32000 20 12 4.225280791914088e-09
(18+2)(18+2) 32000 20 13 8.296713316369164e-10
(18+2)(18+2) 32000 20 14 9.459766303621109e-11
(18+2)(18+2) 32000 20 15 0.0
(18+2)(18+2) 32000 20 16 0.0
(18+2)(18+2) 32000 20 17 0.0
(18+2)(18+2) 32000 20 18 0.0
(18+2)(18+2) 32000 20 19 0.0
(18+2)(18+2) 32000 20 20 0.0
(18+2)(18+2) 32000 21 1 0.0
(18+2)(18+2) 32000 21 2 0.0
(18+2)(18+2) 32000 21 3 0.0001028273565646387
(18+2)(18+2) 32000 21 4 4.0516603777129845e-05
(18+2)(18+2) 32000 21 5 1.5190087955252451e-05
(18+2)(18+2) 32000 21 6 5.838208156472291e-06
(18+2)(18+2) 32000 21 7 2.2826440025935923e-06
(18+2)(18+2) 32000 21 8 8.917865815805115e-07
(18+2)(18+2) 32000 21 9 3.413511268091085e-07
(18+2)(18+2) 32000 21 10 1.2525224035719873e-07
(18+2)(18+2) 32000 21 11 4.2896655894075764e-08
(18+2)(18+2) 32000 21 12 1.32175347333785e-08
(18+2)(18+2) 32000 21 13 3.4583069741245254e-09
(18+2)(18+2) 32000 21 14 6.897048487886082e-10
(18+2)(18+2) 32000 21 15 7.971345805657393e-11
(18+2)(18+2) 32000 21 16 0.0
(18+2)(18+2) 32000 21 17 0.0
(18+2)(18+2) 32000 21 18 0.0
(18+2)(18+2) 32000 21 19 0.0
(18+2)(18+2) 32000 21 20 0.0
(18+2)(18+2) 32000 21 21 0.0
(18+2)(18+2) 32000 22 1 0.0
(18+2)(18+2) 32000 22 2 0.0
(18+2)(18+2) 32000 22 3 0.0001584841929316294
(18+2)(18+2) 32000 22 4 6.417739034303427e-05
(18+2)(18+2) 32000 22 5 2.471920975744002e-05
(18+2)(18+2) 32000 22 6 9.805142648144916e-06
(18+2)(18+2) 32000 22 7 3.982805253488486e-06
(18+2)(18+2) 32000 22 8 1.6303702536912823e-06
(18+2)(18+2) 32000 22 9 6.611800993372441e-07
(18+2)(18+2) 32000 22 10 2.609355579386019e-07
(18+2)(18+2) 32000 22 11 9.820465896037689e-08
(18+2)(18+2) 32000 22 12 3.435902418136294e-08
(18+2)(18+2) 32000 22 13 1.0781392001391055e-08
(18+2)(18+2) 32000 22 14 2.8655798844923197e-09
(18+2)(18+2) 32000 22 15 5.793824309208162e-10
(18+2)(18+2) 32000 22 16 6.77758960065944e-11
(18+2)(18+2) 32000 22 17 0.0
(18+2)(18+2) 32000 22 18 0.0
(18+2)(18+2) 32000 22 19 0.0
(18+2)(18+2) 32000 22 20 0.0
(18+2)(18+2) 32000 22 21 0.0
(18+2)(18+2) 32000 22 22 0.0
(18+2)(18+2) 32000 23 1 0.0
(18+2)(18+2) 32000 23 2 0.0
(18+2)(18+2) 32000 23 3 0.00023719425550827733
(18+2)(18+2) 32000 23 4 9.857449787553652e-05
(18+2)(18+2) 32000 23 5 3.889353508323978e-05
(18+2)(18+2) 32000 23 6 1.5853486831196584e-05
(18+2)(18+2) 32000 23 7 6.6512521297301674e-06
(18+2)(18+2) 32000 23 8 2.8307191993759417e-06
(18+2)(18+2) 32000 23 9 1.203537840610558e-06
(18+2)(18+2) 32000 23 10 5.034570660367166e-07
(18+2)(18+2) 32000 23 11 2.0386401300420687e-07
(18+2)(18+2) 32000 23 12 7.840169879980152e-08
(18+2)(18+2) 32000 23 13 2.7940266544845827e-08
(18+2)(18+2) 32000 23 14 8.907565685056795e-09
(18+2)(18+2) 32000 23 15 2.4005170073948534e-09
(18+2)(18+2) 32000 23 16 4.912955597902169e-10
(18+2)(18+2) 32000 23 17 5.809530634337534e-11
(18+2)(18+2) 32000 23 18 0.0
(18+2)(18+2) 32000 23 19 0.0
(18+2)(18+2) 32000 23 20 0.0
(18+2)(18+2) 32000 23 21 0.0
(18+2)(18+2) 32000 23 22 0.0
(18+2)(18+2) 32000 23 23 0.0
(18+2)(18+2) 32000 24 1 0.0
(18+2)(18+2) 32000 24 2 0.0
(18+2)(18+2) 32000 24 3 0.00034582276639649745
(18+2)(18+2) 32000 24 4 0.00014734065732990853
(18+2)(18+2) 32000 24 5 5.941788224572697e-05
(18+2)(18+2) 32000 24 6 2.480421165029778e-05
(18+2)(18+2) 32000 24 7 1.0699780478407028e-05
(18+2)(18+2) 32000 24 8 4.706278686206211e-06
(18+2)(18+2) 32000 24 9 2.08142422486457e-06
(18+2)(18+2) 32000 24 10 9.132071399076125e-07
(18+2)(18+2) 32000 24 11 3.920790748734859e-07
(18+2)(18+2) 32000 24 12 1.622722133332033e-07
(18+2)(18+2) 32000 24 13 6.357820525604296e-08
(18+2)(18+2) 32000 24 14 2.3023579154290985e-08
(18+2)(18+2) 32000 24 15 7.443219041114446e-09
(18+2)(18+2) 32000 24 16 2.0306387682467175e-09
(18+2)(18+2) 32000 24 17 4.201378134283118e-10
(18+2)(18+2) 32000 24 18 5.0165649412292623e-11
(18+2)(18+2) 32000 24 19 0.0
(18+2)(18+2) 32000 24 20 0.0
(18+2)(18+2) 32000 24 21 0.0
(18+2)(18+2) 32000 24 22 0.0
(18+2)(18+2) 32000 24 23 0.0
(18+2)(18+2) 32000 24 24 0.0
(18+2)(18+2) 32000 25 1 0.0
(18+2)(18+2) 32000 25 2 0.0
(18+2)(18+2) 32000 25 3 0.0004925012654285466
(18+2)(18+2) 32000 25 4 0.00021494952516742938
(18+2)(18+2) 32000 25 5 8.844005749786277e-05
(18+2)(18+2) 32000 25 6 3.770974151440232e-05
(18+2)(18+2) 32000 25 7 1.6665230342605142e-05
(18+2)(18+2) 32000 25 8 7.5404929446021285e-06
(18+2)(18+2) 32000 25 9 3.4481517547924057e-06
(18+2)(18+2) 32000 25 10 1.5742488023162693e-06
(18+2)(18+2) 32000 25 11 7.091021401173236e-07
(18+2)(18+2) 32000 25 12 3.1124585930797366e-07
(18+2)(18+2) 32000 25 13 1.3125935116597987e-07
(18+2)(18+2) 32000 25 14 5.226543386971372e-08
(18+2)(18+2) 32000 25 15 1.9194938638555925e-08
(18+2)(18+2) 32000 25 16 6.282596332063406e-09
(18+2)(18+2) 32000 25 17 1.7328574131170171e-09
(18+2)(18+2) 32000 25 18 3.6204517162019556e-10
(18+2)(18+2) 32000 25 19 4.361011551878846e-11
(18+2)(18+2) 32000 25 20 0.0
(18+2)(18+2) 32000 25 21 0.0
(18+2)(18+2) 32000 25 22 0.0
(18+2)(18+2) 32000 25 23 0.0
(18+2)(18+2) 32000 25 24 0.0
(18+2)(18+2) 32000 25 25 0.0
(18+2)(18+2) 32000 26 1 0.0
(18+2)(18+2) 32000 26 2 0.0
(18+2)(18+2) 32000 26 3 0.0006866962156391043
(18+2)(18+2) 32000 26 4 0.0003068187304711145
(18+2)(18+2) 32000 26 5 0.0001286210015764011
(18+2)(18+2) 32000 26 6 5.58957348969491e-05
(18+2)(18+2) 32000 26 7 2.5234209168556454e-05
(18+2)(18+2) 32000 26 8 1.1701791278406759e-05
(18+2)(18+2) 32000 26 9 5.506691229673066e-06
(18+2)(18+2) 32000 26 10 2.6002936237556895e-06
(18+2)(18+2) 32000 26 11 1.2191297773522791e-06
(18+2)(18+2) 32000 26 12 5.615212455012397e-07
(18+2)(18+2) 32000 26 13 2.511821257655811e-07
(18+2)(18+2) 32000 26 14 1.0766941960227427e-07
(18+2)(18+2) 32000 26 15 4.3483996958748605e-08
(18+2)(18+2) 32000 26 16 1.6169709127211718e-08
(18+2)(18+2) 32000 26 17 5.351005305520573e-09
(18+2)(18+2) 32000 26 18 1.4904698586448717e-09
(18+2)(18+2) 32000 26 19 3.1416103052350763e-10
(18+2)(18+2) 32000 26 20 3.8144931657768666e-11
(18+2)(18+2) 32000 26 21 0.0
(18+2)(18+2) 32000 26 22 0.0
(18+2)(18+2) 32000 26 23 0.0
(18+2)(18+2) 32000 26 24 0.0
(18+2)(18+2) 32000 26 25 0.0
(18+2)(18+2) 32000 26 26 0.0
(18+2)(18+2) 32000 27 1 0.0
(18+2)(18+2) 32000 27 2 0.0
(18+2)(18+2) 32000 27 3 0.0009392547421962494
(18+2)(18+2) 32000 27 4 0.00042940968170834815
(18+2)(18+2) 32000 27 5 0.00018320793772585997
(18+2)(18+2) 32000 27 6 8.100612689032616e-05
(18+2)(18+2) 32000 27 7 3.727024718347405e-05
(18+2)(18+2) 32000 27 8 1.7660259362783925e-05
(18+2)(18+2) 32000 27 9 8.520178649606969e-06
(18+2)(18+2) 32000 27 10 4.14148945837578e-06
(18+2)(18+2) 32000 27 11 2.008777942319462e-06
(18+2)(18+2) 32000 27 12 9.63215662452832e-07
(18+2)(18+2) 32000 27 13 4.522036853860101e-07
(18+2)(18+2) 32000 27 14 2.0563013169994093e-07
(18+2)(18+2) 32000 27 15 8.940991536032783e-08
(18+2)(18+2) 32000 27 16 3.656431535326021e-08
(18+2)(18+2) 32000 27 17 1.37479632122961e-08
(18+2)(18+2) 32000 27 18 4.594706837224294e-09
(18+2)(18+2) 32000 27 19 1.2911973712448344e-09
(18+2)(18+2) 32000 27 20 2.743441029906535e-10
(18+2)(18+2) 32000 27 21 3.355316025022148e-11
(18+2)(18+2) 32000 27 22 0.0
(18+2)(18+2) 32000 27 23 0.0
(18+2)(18+2) 32000 27 24 0.0
(18+2)(18+2) 32000 27 25 0.0
(18+2)(18+2) 32000 27 26 0.0
(18+2)(18+2) 32000 27 27 0.0
(18+2)(18+2) 32000 28 1 0.0
(18+2)(18+2) 32000 28 2 0.0
(18+2)(18+2) 32000 28 3 0.0012624244835732767
(18+2)(18+2) 32000 28 4 0.0005903216367378894
(18+2)(18+2) 32000 28 5 0.0002561094854555135
(18+2)(18+2) 32000 28 6 0.00011505111444110039
(18+2)(18+2) 32000 28 7 5.3843312893264716e-05
(18+2)(18+2) 32000 28 8 2.600599830693273e-05
(18+2)(18+2) 32000 28 9 1.2823604916278875e-05
(18+2)(18+2) 32000 28 10 6.392043654046553e-06
(18+2)(18+2) 32000 28 11 3.192157016496111e-06
(18+2)(18+2) 32000 28 12 1.5837990513523081e-06
(18+2)(18+2) 32000 28 13 7.741904677338596e-07
(18+2)(18+2) 32000 28 14 3.695202741571535e-07
(18+2)(18+2) 32000 28 15 1.704614814856953e-07
(18+2)(18+2) 32000 28 16 7.505715804434487e-08
(18+2)(18+2) 32000 28 17 3.103830992223777e-08
(18+2)(18+2) 32000 28 18 1.1786538189895168e-08
(18+2)(18+2) 32000 28 19 3.974383044891283e-09
(18+2)(18+2) 32000 28 20 1.1258801668745377e-09
(18+2)(18+2) 32000 28 21 2.4096857842437203e-10
(18+2)(18+2) 32000 28 22 2.966782375324328e-11
(18+2)(18+2) 32000 28 23 0.0
(18+2)(18+2) 32000 28 24 0.0
(18+2)(18+2) 32000 28 25 0.0
(18+2)(18+2) 32000 28 26 0.0
(18+2)(18+2) 32000 28 27 0.0
(18+2)(18+2) 32000 28 28 0.0
(18+2)(18+2) 32000 29 1 0.0
(18+2)(18+2) 32000 29 2 0.0
(18+2)(18+2) 32000 29 3 0.0016698448591472292
(18+2)(18+2) 32000 29 4 0.0007983775461809506
(18+2)(18+2) 32000 29 5 0.0003519715923790967
(18+2)(18+2) 32000 29 6 0.00016045768838868213
(18+2)(18+2) 32000 29 7 7.626157781037701e-05
(18+2)(18+2) 32000 29 8 3.74691551672246e-05
(18+2)(18+2) 32000 29 9 1.8836700363622505e-05
(18+2)(18+2) 32000 29 10 9.598700216661982e-06
(18+2)(18+2) 32000 29 11 4.9165648651205984e-06
(18+2)(18+2) 32000 29 12 2.5119824940134095e-06
(18+2)(18+2) 32000 29 13 1.2707084143803726e-06
(18+2)(18+2) 32000 29 14 6.315680097790377e-07
(18+2)(18+2) 32000 29 15 3.058325022120556e-07
(18+2)(18+2) 32000 29 16 1.4287922844857803e-07
(18+2)(18+2) 32000 29 17 6.362003124316118e-08
(18+2)(18+2) 32000 29 18 2.657217856860683e-08
(18+2)(18+2) 32000 29 19 1.018112183448494e-08
(18+2)(18+2) 32000 29 20 3.4608267363012146e-09
(18+2)(18+2) 32000 29 21 9.875934514624873e-10
(18+2)(18+2) 32000 29 22 2.1278556694426243e-10
(18+2)(18+2) 32000 29 23 2.6358470961440617e-11
(18+2)(18+2) 32000 29 24 0.0
(18+2)(18+2) 32000 29 25 0.0
(18+2)(18+2) 32000 29 26 0.0
(18+2)(18+2) 32000 29 27 0.0
(18+2)(18+2) 32000 29 28 0.0
(18+2)(18+2) 32000 29 29 0.0
(18+2)(18+2) 32000 30 1 0.0
(18+2)(18+2) 32000 30 2 0.0
(18+2)(18+2) 32000 30 3 0.002176507347955936
(18+2)(18+2) 32000 30 4 0.001063699221676151
(18+2)(18+2) 32000 30 5 0.00047625304523490897
(18+2)(18+2) 32000 30 6 0.00022012224283296522
(18+2)(18+2) 32000 30 7 0.00010610527965315697
(18+2)(18+2) 32000 30 8 5.2941588563615305e-05
(18+2)(18+2) 32000 30 9 2.707801589918457e-05
(18+2)(18+2) 32000 30 10 1.4070083872552708e-05
(18+2)(18+2) 32000 30 11 7.368812789287915e-06
(18+2)(18+2) 32000 30 12 3.862075101501716e-06
(18+2)(18+2) 32000 30 13 2.0120650368049553e-06
(18+2)(18+2) 32000 30 14 1.0350023472716074e-06
(18+2)(18+2) 32000 30 15 5.219443004467195e-07
(18+2)(18+2) 32000 30 16 2.5598474517884995e-07
(18+2)(18+2) 32000 30 17 1.2094335533063827e-07
(18+2)(18+2) 32000 30 18 5.439428640841015e-08
(18+2)(18+2) 32000 30 19 2.2923578257838528e-08
(18+2)(18+2) 32000 30 20 8.854505240130095e-09
(18+2)(18+2) 32000 30 21 3.032038176087326e-09
(18+2)(18+2) 32000 30 22 8.71037575400635e-10
(18+2)(18+2) 32000 30 23 1.8882495567140722e-10
(18+2)(18+2) 32000 30 24 2.3522406245035654e-11
(18+2)(18+2) 32000 30 25 0.0
(18+2)(18+2) 32000 30 26 0.0
(18+2)(18+2) 32000 30 27 0.0
(18+2)(18+2) 32000 30 28 0.0
(18+2)(18+2) 32000 30 29 0.0
(18+2)(18+2) 32000 30 30 0.0
(18+2)(18+2) 32000 31 1 0.0
(18+2)(18+2) 32000 31 2 0.0
(18+2)(18+2) 32000 31 3 0.002798682636367955
(18+2)(18+2) 32000 31 4 0.0013977694451066114
(18+2)(18+2) 32000 31 5 0.0006352992505327393
(18+2)(18+2) 32000 31 6 0.0002974647231969163
(18+2)(18+2) 32000 31 7 0.00014526249296253901
(18+2)(18+2) 32000 31 8 7.350011204176887e-05
(18+2)(18+2) 32000 31 9 3.818019160839459e-05
(18+2)(18+2) 32000 31 10 2.0186918053499703e-05
(18+2)(18+2) 32000 31 11 1.0782195835168373e-05
(18+2)(18+2) 32000 31 12 5.778821060342665e-06
(18+2)(18+2) 32000 31 13 3.088714066623588e-06
(18+2)(18+2) 32000 31 14 1.636476010258292e-06
(18+2)(18+2) 32000 31 15 8.541831899577801e-07
(18+2)(18+2) 32000 31 16 4.363024725950737e-07
(18+2)(18+2) 32000 31 17 2.164125743053802e-07
(18+2)(18+2) 32000 31 18 1.0327976052160182e-07
(18+2)(18+2) 32000 31 19 4.687025068061956e-08
(18+2)(18+2) 32000 31 20 1.9913701576612652e-08
(18+2)(18+2) 32000 31 21 7.748719221822853e-09
(18+2)(18+2) 32000 31 22 2.671235566076291e-09
(18+2)(18+2) 32000 31 23 7.72110819724503e-10
(18+2)(18+2) 32000 31 24 1.6832624183393818e-10
(18+2)(18+2) 32000 31 25 2.1078250256323372e-11
(18+2)(18+2) 32000 31 26 0.0
(18+2)(18+2) 32000 31 27 0.0
(18+2)(18+2) 32000 31 28 0.0
(18+2)(18+2) 32000 31 29 0.0
(18+2)(18+2) 32000 31 30 0.0
(18+2)(18+2) 32000 31 31 0.0
(18+2)(18+2) 32000 32 1 0.0
(18+2)(18+2) 32000 32 2 0.0
(18+2)(18+2) 32000 32 3 0.003553812747988383
(18+2)(18+2) 32000 32 4 0.001813478712906491
(18+2)(18+2) 32000 32 5 0.0008364129239561979
(18+2)(18+2) 32000 32 6 0.00039648371077360967
(18+2)(18+2) 32000 32 7 0.00019596657594056488
(18+2)(18+2) 32000 32 8 0.00010043123604253079
(18+2)(18+2) 32000 32 9 5.290639208199721e-05
(18+2)(18+2) 32000 32 10 2.8413117488912398e-05
(18+2)(18+2) 32000 32 11 1.544411528675571e-05
(18+2)(18+2) 32000 32 12 8.44272637412491e-06
(18+2)(18+2) 32000 32 13 4.615031971355599e-06
(18+2)(18+2) 32000 32 14 2.5087741990503787e-06
(18+2)(18+2) 32000 32 15 1.3488603682887401e-06
(18+2)(18+2) 32000 32 16 7.131619347289231e-07
(18+2)(18+2) 32000 32 17 3.6842666017999903e-07
(18+2)(18+2) 32000 32 18 1.845985097004288e-07
(18+2)(18+2) 32000 32 19 8.889678559942382e-08
(18+2)(18+2) 32000 32 20 4.067292802556466e-08
(18+2)(18+2) 32000 32 21 1.7408676722396876e-08
(18+2)(18+2) 32000 32 22 6.819669939872597e-09
(18+2)(18+2) 32000 32 23 2.3654680436635545e-09
(18+2)(18+2) 32000 32 24 6.876050839821346e-10
(18+2)(18+2) 32000 32 25 1.5068679637408877e-10
(18+2)(18+2) 32000 32 26 1.896061085915335e-11
(18+2)(18+2) 32000 32 27 0.0
(18+2)(18+2) 32000 32 28 0.0
(18+2)(18+2) 32000 32 29 0.0
(18+2)(18+2) 32000 32 30 0.0
(18+2)(18+2) 32000 32 31 0.0
(18+2)(18+2) 32000 32 32 0.0
(18+2)(18+2) 32000 33 1 0.0
(18+2)(18+2) 32000 33 2 0.0
(18+2)(18+2) 32000 33 3 0.00446036654714721
(18+2)(18+2) 32000 33 4 0.0023251543943567654
(18+2)(18+2) 32000 33 5 0.001087920293514122
(18+2)(18+2) 32000 33 6 0.0005218117843514003
