config total_drives failed_disks affected_racks dl_prob
(8+2)(8+2) 32000 19 17 0.0
(8+2)(8+2) 32000 19 18 0.0
(8+2)(8+2) 32000 19 19 0.0
(8+2)(8+2) 32000 20 1 0.0
(8+2)(8+2) 32000 20 2 0.0
(8+2)(8+2) 32000 20 3 1.9263226125332267e-08
(8+2)(8+2) 32000 20 4 5.698886362814903e-09
(8+2)(8+2) 32000 20 5 1.7585061184988149e-09
(8+2)(8+2) 32000 20 6 5.790340429356888e-10
(8+2)(8+2) 32000 20 7 1.9755519442554714e-10
(8+2)(8+2) 32000 20 8 6.776823546772448e-11
(8+2)(8+2) 32000 20 9 2.2705948232726314e-11
(8+2)(8+2) 32000 20 10 7.200462448508915e-12
(8+2)(8+2) 32000 20 11 2.0763391006539678e-12
(8+2)(8+2) 32000 20 12 5.127009927718973e-13
(8+2)(8+2) 32000 20 13 9.71445146547012e-14
(8+2)(8+2) 32000 20 14 1.0769163338864018e-14
(8+2)(8+2) 32000 20 15 0.0
(8+2)(8+2) 32000 20 16 0.0
(8+2)(8+2) 32000 20 17 0.0
(8+2)(8+2) 32000 20 18 0.0
(8+2)(8+2) 32000 20 19 0.0
(8+2)(8+2) 32000 20 20 0.0
(8+2)(8+2) 32000 21 1 0.0
(8+2)(8+2) 32000 21 2 0.0
(8+2)(8+2) 32000 21 3 3.3466933668790944e-08
(8+2)(8+2) 32000 21 4 9.996668715039903e-09
(8+2)(8+2) 32000 21 5 3.1466081962250314e-09
(8+2)(8+2) 32000 21 6 1.0678895545623845e-09
(8+2)(8+2) 32000 21 7 3.796054581783892e-10
(8+2)(8+2) 32000 21 8 1.3738754578440648e-10
(8+2)(8+2) 32000 21 9 4.935130082373007e-11
(8+2)(8+2) 32000 21 10 1.7154500042693144e-11
(8+2)(8+2) 32000 21 11 5.605405029029953e-12
(8+2)(8+2) 32000 21 12 1.6570078642530461e-12
(8+2)(8+2) 32000 21 13 4.177769241664464e-13
(8+2)(8+2) 32000 21 14 8.060219158778636e-14
(8+2)(8+2) 32000 21 15 8.992806499463768e-15
(8+2)(8+2) 32000 21 16 0.0
(8+2)(8+2) 32000 21 17 0.0
(8+2)(8+2) 32000 21 18 0.0
(8+2)(8+2) 32000 21 19 0.0
(8+2)(8+2) 32000 21 20 0.0
(8+2)(8+2) 32000 21 21 0.0
(8+2)(8+2) 32000 22 1 0.0
(8+2)(8+2) 32000 22 2 0.0
(8+2)(8+2) 32000 22 3 5.622855958620221e-08
(8+2)(8+2) 32000 22 4 1.692328277513866e-08
(8+2)(8+2) 32000 22 5 5.4123169279662875e-09
(8+2)(8+2) 32000 22 6 1.8824458658528442e-09
(8+2)(8+2) 32000 22 7 6.918401407318697e-10
(8+2)(8+2) 32000 22 8 2.614298777459112e-10
(8+2)(8+2) 32000 22 9 9.922440646903397e-11
(8+2)(8+2) 32000 22 10 3.7015945864027344e-11
(8+2)(8+2) 32000 22 11 1.326805332269032e-11
(8+2)(8+2) 32000 22 12 4.447109347438527e-12
(8+2)(8+2) 32000 22 13 1.3430367928890519e-12
(8+2)(8+2) 32000 22 14 3.448352714485736e-13
(8+2)(8+2) 32000 22 15 6.761258219967203e-14
(8+2)(8+2) 32000 22 16 7.66053886991358e-15
(8+2)(8+2) 32000 22 17 0.0
(8+2)(8+2) 32000 22 18 0.0
(8+2)(8+2) 32000 22 19 0.0
(8+2)(8+2) 32000 22 20 0.0
(8+2)(8+2) 32000 22 21 0.0
(8+2)(8+2) 32000 22 22 0.0
(8+2)(8+2) 32000 23 1 0.0
(8+2)(8+2) 32000 23 2 0.0
(8+2)(8+2) 32000 23 3 9.170954007320375e-08
(8+2)(8+2) 32000 23 4 2.7770644006608336e-08
(8+2)(8+2) 32000 23 5 8.996404066152763e-09
(8+2)(8+2) 32000 23 6 3.192651587546891e-09
(8+2)(8+2) 32000 23 7 1.206021948974012e-09
(8+2)(8+2) 32000 23 8 4.721147917052804e-10
(8+2)(8+2) 32000 23 9 1.8734880313786562e-10
(8+2)(8+2) 32000 23 10 7.39210914701971e-11
(8+2)(8+2) 32000 23 11 2.8457680656401863e-11
(8+2)(8+2) 32000 23 12 1.0468959033005376e-11
(8+2)(8+2) 32000 23 13 3.586353436446643e-12
(8+2)(8+2) 32000 23 14 1.103450664174943e-12
(8+2)(8+2) 32000 23 15 2.879918525877656e-13
(8+2)(8+2) 32000 23 16 5.717648576819556e-14
(8+2)(8+2) 32000 23 17 6.5503158452884236e-15
(8+2)(8+2) 32000 23 18 0.0
(8+2)(8+2) 32000 23 19 0.0
(8+2)(8+2) 32000 23 20 0.0
(8+2)(8+2) 32000 23 21 0.0
(8+2)(8+2) 32000 23 22 0.0
(8+2)(8+2) 32000 23 23 0.0
(8+2)(8+2) 32000 24 1 0.0
(8+2)(8+2) 32000 24 2 0.0
(8+2)(8+2) 32000 24 3 1.4567207817783867e-07
(8+2)(8+2) 32000 24 4 4.433263667280585e-08
(8+2)(8+2) 32000 24 5 1.451302578114877e-08
(8+2)(8+2) 32000 24 6 5.236941102992887e-09
(8+2)(8+2) 32000 24 7 2.023974654541405e-09
(8+2)(8+2) 32000 24 8 8.159041220423546e-10
(8+2)(8+2) 32000 24 9 3.358648914542073e-10
(8+2)(8+2) 32000 24 10 1.3868872716926717e-10
(8+2)(8+2) 32000 24 11 5.651035195342047e-11
(8+2)(8+2) 32000 24 12 2.2339796679204937e-11
(8+2)(8+2) 32000 24 13 8.40327807338781e-12
(8+2)(8+2) 32000 24 14 2.933764342571976e-12
(8+2)(8+2) 32000 24 15 9.174883075502294e-13
(8+2)(8+2) 32000 24 16 2.4280577548552174e-13
(8+2)(8+2) 32000 24 17 4.884981308350689e-14
(8+2)(8+2) 32000 24 18 5.662137425588298e-15
(8+2)(8+2) 32000 24 19 0.0
(8+2)(8+2) 32000 24 20 0.0
(8+2)(8+2) 32000 24 21 0.0
(8+2)(8+2) 32000 24 22 0.0
(8+2)(8+2) 32000 24 23 0.0
(8+2)(8+2) 32000 24 24 0.0
(8+2)(8+2) 32000 25 1 0.0
(8+2)(8+2) 32000 25 2 0.0
(8+2)(8+2) 32000 25 3 2.2595057036500776e-07
(8+2)(8+2) 32000 25 4 6.905522831335276e-08
(8+2)(8+2) 32000 25 5 2.2801940335881454e-08
(8+2)(8+2) 32000 25 6 8.343085999840127e-09
(8+2)(8+2) 32000 25 7 3.286934058266411e-09
(8+2)(8+2) 32000 25 8 1.3580876423446853e-09
(8+2)(8+2) 32000 25 9 5.76434677768134e-10
(8+2)(8+2) 32000 25 10 2.4714508217726916e-10
(8+2)(8+2) 32000 25 11 1.0546230555519287e-10
(8+2)(8+2) 32000 25 12 4.415012799796614e-11
(8+2)(8+2) 32000 25 13 1.785338543669468e-11
(8+2)(8+2) 32000 25 14 6.846190281351028e-12
(8+2)(8+2) 32000 25 15 2.4300561562995426e-12
(8+2)(8+2) 32000 25 16 7.710498906021712e-13
(8+2)(8+2) 32000 25 17 2.0672352718520415e-13
(8+2)(8+2) 32000 25 18 4.207745263329343e-14
(8+2)(8+2) 32000 25 19 4.9960036108132044e-15
(8+2)(8+2) 32000 25 20 0.0
(8+2)(8+2) 32000 25 21 0.0
(8+2)(8+2) 32000 25 22 0.0
(8+2)(8+2) 32000 25 23 0.0
(8+2)(8+2) 32000 25 24 0.0
(8+2)(8+2) 32000 25 25 0.0
