config total_drives failed_disks affected_racks dl_prob
(1+0)(8+2) 32000 15 15 0.0
(1+0)(8+2) 32000 16 1 0.05712550446322273
(1+0)(8+2) 32000 16 2 0.015056668442473886
(1+0)(8+2) 32000 16 3 0.0067626448086292035
(1+0)(8+2) 32000 16 4 0.003733589871514953
(1+0)(8+2) 32000 16 5 0.002268580501204376
(1+0)(8+2) 32000 16 6 0.0014448346971074333
(1+0)(8+2) 32000 16 7 0.0009390424279032139
(1+0)(8+2) 32000 16 8 0.000611455061003352
(1+0)(8+2) 32000 16 9 0.00039256780682017656
(1+0)(8+2) 32000 16 10 0.00024418762956901485
(1+0)(8+2) 32000 16 11 0.00014371008428493148
(1+0)(8+2) 32000 16 12 7.6968130635513e-05
(1+0)(8+2) 32000 16 13 3.4669975841006284e-05
(1+0)(8+2) 32000 16 14 1.0492549797791462e-05
(1+0)(8+2) 32000 16 15 0.0
(1+0)(8+2) 32000 16 16 0.0
(1+0)(8+2) 32000 17 1 0.06862554737075521
(1+0)(8+2) 32000 17 2 0.018204241880937833
(1+0)(8+2) 32000 17 3 0.008205004035969132
(1+0)(8+2) 32000 17 4 0.004562620535659256
(1+0)(8+2) 32000 17 5 0.002804605700625795
(1+0)(8+2) 32000 17 6 0.0018149566293049757
(1+0)(8+2) 32000 17 7 0.001204483793092792
(1+0)(8+2) 32000 17 8 0.0008058279306228933
(1+0)(8+2) 32000 17 9 0.0005361165130529644
(1+0)(8+2) 32000 17 10 0.0003499684167700412
(1+0)(8+2) 32000 17 11 0.00022059549232689157
(1+0)(8+2) 32000 17 12 0.0001312408258582476
(1+0)(8+2) 32000 17 13 7.092851202283867e-05
(1+0)(8+2) 32000 17 14 3.219550797550763e-05
(1+0)(8+2) 32000 17 15 9.808178590531291e-06
(1+0)(8+2) 32000 17 16 0.0
(1+0)(8+2) 32000 17 17 0.0
(1+0)(8+2) 32000 18 1 0.08141839981141352
(1+0)(8+2) 32000 18 2 0.02174668786324485
(1+0)(8+2) 32000 18 3 0.009830935116711847
(1+0)(8+2) 32000 18 4 0.005497738059023538
(1+0)(8+2) 32000 18 5 0.003410918476762226
(1+0)(8+2) 32000 18 6 0.0022359035575842956
(1+0)(8+2) 32000 18 7 0.001508864552461242
(1+0)(8+2) 32000 18 8 0.0010312459224498527
(1+0)(8+2) 32000 18 9 0.0007051298649346505
(1+0)(8+2) 32000 18 10 0.0004770766763574352
(1+0)(8+2) 32000 18 11 0.00031562464956813585
(1+0)(8+2) 32000 18 12 0.00020113295689438981
(1+0)(8+2) 32000 18 13 0.00012075559036039962
(1+0)(8+2) 32000 18 14 6.57666970368398e-05
(1+0)(8+2) 32000 18 15 3.0050743970666538e-05
(1+0)(8+2) 32000 18 16 9.207616502027172e-06
(1+0)(8+2) 32000 18 17 0.0
(1+0)(8+2) 32000 18 18 0.0
(1+0)(8+2) 32000 19 1 0.09552458007010112
(1+0)(8+2) 32000 19 2 0.025702881573125058
(1+0)(8+2) 32000 19 3 0.011650570606203337
(1+0)(8+2) 32000 19 4 0.006544710784650132
(1+0)(8+2) 32000 19 5 0.004091084248367127
(1+0)(8+2) 32000 19 6 0.0027100788102381035
(1+0)(8+2) 32000 19 7 0.0018539293851842498
(1+0)(8+2) 32000 19 8 0.0012890546987639473
(1+0)(8+2) 32000 19 9 0.000900698168197045
(1+0)(8+2) 32000 19 10 0.0006264319701670962
(1+0)(8+2) 32000 19 11 0.00042959890281812907
(1+0)(8+2) 32000 19 12 0.0002873617303469356
(1+0)(8+2) 32000 19 13 0.00018480720773961234
(1+0)(8+2) 32000 19 14 0.00011181681915806152
(1+0)(8+2) 32000 19 15 6.130444246044142e-05
(1+0)(8+2) 32000 19 16 2.8173901051697925e-05
(1+0)(8+2) 32000 19 17 8.67635671109035e-06
(1+0)(8+2) 32000 19 18 0.0
(1+0)(8+2) 32000 19 19 0.0
(1+0)(8+2) 32000 20 1 0.11095379572084996
(1+0)(8+2) 32000 20 2 0.030090603354073653
(1+0)(8+2) 32000 20 3 0.013673812322150924
(1+0)(8+2) 32000 20 4 0.007709301376130351
(1+0)(8+2) 32000 20 5 0.004848691313933173
(1+0)(8+2) 32000 20 6 0.003239898701276278
(1+0)(8+2) 32000 20 7 0.0022414230631265797
(1+0)(8+2) 32000 20 8 0.0015805896537764985
(1+0)(8+2) 32000 20 9 0.001123893690947897
(1+0)(8+2) 32000 20 10 0.0007989299719655119
(1+0)(8+2) 32000 20 11 0.000563291199336291
(1+0)(8+2) 32000 20 12 0.00039061237449189434
(1+0)(8+2) 32000 20 13 0.0002637044646315312
(1+0)(8+2) 32000 20 14 0.00017091924081846788
(1+0)(8+2) 32000 20 15 0.00010410660090598434
(1+0)(8+2) 32000 20 16 5.7408672230585545e-05
(1+0)(8+2) 32000 20 17 2.6517726008035147e-05
(1+0)(8+2) 32000 20 18 8.203057809463843e-06
(1+0)(8+2) 32000 20 19 0.0
(1+0)(8+2) 32000 20 20 0.0




