config total_drives failed_disks affected_racks dl_prob
(18+2)(18+2) 32000 29 9 5.27374810488368e-11
(18+2)(18+2) 32000 29 10 2.5203394926620604e-11
(18+2)(18+2) 32000 29 11 1.2221113010468798e-11
(18+2)(18+2) 32000 29 12 5.9536819918548645e-12
(18+2)(18+2) 32000 29 13 2.887912131654957e-12
(18+2)(18+2) 32000 29 14 1.3825607325657074e-12
(18+2)(18+2) 32000 29 15 6.472600233564663e-13
(18+2)(18+2) 32000 29 16 2.9332092310596636e-13
(18+2)(18+2) 32000 29 17 1.270095140171179e-13
(18+2)(18+2) 32000 29 18 5.1736392947532295e-14
(18+2)(18+2) 32000 29 19 1.9317880628477724e-14
(18+2)(18+2) 32000 29 20 6.439293542825908e-15
(18+2)(18+2) 32000 29 21 1.7763568394002505e-15
(18+2)(18+2) 32000 29 22 3.3306690738754696e-16
(18+2)(18+2) 32000 29 23 0.0
(18+2)(18+2) 32000 29 24 0.0
(18+2)(18+2) 32000 29 25 0.0
(18+2)(18+2) 32000 29 26 0.0
(18+2)(18+2) 32000 29 27 0.0
(18+2)(18+2) 32000 29 28 0.0
(18+2)(18+2) 32000 29 29 0.0
(18+2)(18+2) 32000 30 1 0.0
(18+2)(18+2) 32000 30 2 0.0
(18+2)(18+2) 32000 30 3 1.9447570998032404e-08
(18+2)(18+2) 32000 30 4 6.327858126375929e-09
(18+2)(18+2) 32000 30 5 2.2076248606950344e-09
(18+2)(18+2) 32000 30 6 8.601788170636837e-10
(18+2)(18+2) 32000 30 7 3.6552116888799446e-10
(18+2)(18+2) 32000 30 8 1.6532542002067885e-10
(18+2)(18+2) 32000 30 9 7.809941582337387e-11
(18+2)(18+2) 32000 30 10 3.7980729672426605e-11
(18+2)(18+2) 32000 30 11 1.8799406475977776e-11
(18+2)(18+2) 32000 30 12 9.381828647292423e-12
(18+2)(18+2) 32000 30 13 4.681366405634435e-12
(18+2)(18+2) 32000 30 14 2.3173685193000892e-12
(18+2)(18+2) 32000 30 15 1.1288747714388592e-12
(18+2)(18+2) 32000 30 16 5.365707878013382e-13
(18+2)(18+2) 32000 30 17 2.4635848916432224e-13
(18+2)(18+2) 32000 30 18 1.0791367799356522e-13
(18+2)(18+2) 32000 30 19 4.440892098500626e-14
(18+2)(18+2) 32000 30 20 1.6764367671839864e-14
(18+2)(18+2) 32000 30 21 5.662137425588298e-15
(18+2)(18+2) 32000 30 22 1.5543122344752192e-15
(18+2)(18+2) 32000 30 23 3.3306690738754696e-16
(18+2)(18+2) 32000 30 24 0.0
(18+2)(18+2) 32000 30 25 0.0
(18+2)(18+2) 32000 30 26 0.0
(18+2)(18+2) 32000 30 27 0.0
(18+2)(18+2) 32000 30 28 0.0
(18+2)(18+2) 32000 30 29 0.0
(18+2)(18+2) 32000 30 30 0.0
(18+2)(18+2) 32000 31 1 0.0
(18+2)(18+2) 32000 31 2 0.0
(18+2)(18+2) 32000 31 3 2.69652139506249e-08
(18+2)(18+2) 32000 31 4 8.812778395927978e-09
(18+2)(18+2) 32000 31 5 3.0880071832939393e-09
(18+2)(18+2) 32000 31 6 1.2104424129688596e-09
(18+2)(18+2) 32000 31 7 5.185792906203801e-10
(18+2)(18+2) 32000 31 8 2.3702306783945915e-10
(18+2)(18+2) 32000 31 9 1.1341538819209518e-10
(18+2)(18+2) 32000 31 10 5.60058666110308e-11
(18+2)(18+2) 32000 31 11 2.8224200754323192e-11
(18+2)(18+2) 32000 31 12 1.4383827462438603e-11
(18+2)(18+2) 32000 31 13 7.354894471234275e-12
(18+2)(18+2) 32000 31 14 3.746225551992666e-12
(18+2)(18+2) 32000 31 15 1.8872681195603036e-12
(18+2)(18+2) 32000 31 16 9.335865414072941e-13
