config total_drives failed_disks affected_racks dl_prob
(8+2)(7+1) 32000 17 9 1.0
(8+2)(7+1) 32000 17 10 1.0
(8+2)(7+1) 32000 17 11 1.0
(8+2)(7+1) 32000 17 12 1.0
(8+2)(7+1) 32000 17 13 1.0
(8+2)(7+1) 32000 17 14 1.0
(8+2)(7+1) 32000 17 15 1.0
(8+2)(7+1) 32000 17 16 1.0
(8+2)(7+1) 32000 17 17 1.0
(8+2)(7+1) 32000 18 1 0.0
(8+2)(7+1) 32000 18 2 0.0
(8+2)(7+1) 32000 18 3 1.0
(8+2)(7+1) 32000 18 4 1.0
(8+2)(7+1) 32000 18 5 1.0
(8+2)(7+1) 32000 18 6 1.0
(8+2)(7+1) 32000 18 7 1.0
(8+2)(7+1) 32000 18 8 1.0
(8+2)(7+1) 32000 18 9 1.0
(8+2)(7+1) 32000 18 10 1.0
(8+2)(7+1) 32000 18 11 1.0
(8+2)(7+1) 32000 18 12 1.0
(8+2)(7+1) 32000 18 13 1.0
(8+2)(7+1) 32000 18 14 1.0
(8+2)(7+1) 32000 18 15 1.0
(8+2)(7+1) 32000 18 16 1.0
(8+2)(7+1) 32000 18 17 1.0
(8+2)(7+1) 32000 18 18 1.0
(8+2)(7+1) 32000 19 1 0.0
(8+2)(7+1) 32000 19 2 0.0
(8+2)(7+1) 32000 19 3 1.0
(8+2)(7+1) 32000 19 4 1.0
(8+2)(7+1) 32000 19 5 1.0
(8+2)(7+1) 32000 19 6 1.0
(8+2)(7+1) 32000 19 7 1.0
(8+2)(7+1) 32000 19 8 1.0
(8+2)(7+1) 32000 19 9 1.0
(8+2)(7+1) 32000 19 10 1.0
(8+2)(7+1) 32000 19 11 1.0
(8+2)(7+1) 32000 19 12 1.0
(8+2)(7+1) 32000 19 13 1.0
(8+2)(7+1) 32000 19 14 1.0
(8+2)(7+1) 32000 19 15 1.0
(8+2)(7+1) 32000 19 16 1.0
(8+2)(7+1) 32000 19 17 1.0
(8+2)(7+1) 32000 19 18 1.0
(8+2)(7+1) 32000 19 19 1.0
(8+2)(7+1) 32000 20 1 0.0
(8+2)(7+1) 32000 20 2 0.0
(8+2)(7+1) 32000 20 3 1.0
(8+2)(7+1) 32000 20 4 1.0
(8+2)(7+1) 32000 20 5 1.0
(8+2)(7+1) 32000 20 6 1.0
(8+2)(7+1) 32000 20 7 1.0
(8+2)(7+1) 32000 20 8 1.0
(8+2)(7+1) 32000 20 9 1.0
(8+2)(7+1) 32000 20 10 1.0
(8+2)(7+1) 32000 20 11 1.0
(8+2)(7+1) 32000 20 12 1.0
(8+2)(7+1) 32000 20 13 1.0
(8+2)(7+1) 32000 20 14 1.0
(8+2)(7+1) 32000 20 15 1.0
(8+2)(7+1) 32000 20 16 1.0
(8+2)(7+1) 32000 20 17 1.0
(8+2)(7+1) 32000 20 18 1.0
(8+2)(7+1) 32000 20 19 1.0
(8+2)(7+1) 32000 20 20 1.0
