config total_drives failed_disks affected_racks dl_prob nines sigma failed_iters total_iters adapt
(8+2)(1+0) 32000 45 1 0.0 nines sigma 0 10000 notadapt
(8+2)(1+0) 32000 46 1 0.0 nines sigma 0 10000 notadapt
(8+2)(1+0) 32000 47 1 0.0 nines sigma 0 10000 notadapt
(8+2)(1+0) 32000 48 1 0.0 nines sigma 0 10000 notadapt
(8+2)(1+0) 32000 49 1 0.0 nines sigma 0 10000 notadapt
(8+2)(1+0) 32000 50 1 0.0 nines sigma 0 10000 notadapt
(8+2)(1+0) 32000 51 1 0.0 nines sigma 0 10000 notadapt
(8+2)(1+0) 32000 52 1 0.0 nines sigma 0 10000 notadapt
(8+2)(1+0) 32000 53 1 0.0 nines sigma 0 10000 notadapt
(8+2)(1+0) 32000 54 1 0.0 nines sigma 0 10000 notadapt
(8+2)(1+0) 32000 55 1 0.0 nines sigma 0 10000 notadapt
(8+2)(1+0) 32000 56 1 0.0 nines sigma 0 10000 notadapt
(8+2)(1+0) 32000 57 1 0.0 nines sigma 0 10000 notadapt
(8+2)(1+0) 32000 58 1 0.0 nines sigma 0 10000 notadapt
(8+2)(1+0) 32000 59 1 0.0 nines sigma 0 10000 notadapt
(8+2)(1+0) 32000 60 1 0.0 nines sigma 0 10000 notadapt
(8+2)(1+0) 32000 61 1 0.0 nines sigma 0 10000 notadapt
(8+2)(1+0) 32000 62 1 0.0 nines sigma 0 10000 notadapt
(8+2)(1+0) 32000 63 1 0.0 nines sigma 0 10000 notadapt
(8+2)(1+0) 32000 64 1 0.0 nines sigma 0 10000 notadapt
(8+2)(1+0) 32000 65 1 0.0 nines sigma 0 10000 notadapt
(8+2)(1+0) 32000 66 1 0.0 nines sigma 0 10000 notadapt
(8+2)(1+0) 32000 67 1 0.0 nines sigma 0 10000 notadapt
(8+2)(1+0) 32000 68 1 0.0 nines sigma 0 10000 notadapt
(8+2)(1+0) 32000 69 1 0.0 nines sigma 0 10000 notadapt
(8+2)(1+0) 32000 70 1 0.0 nines sigma 0 10000 notadapt
(8+2)(1+0) 32000 71 1 0.0 nines sigma 0 10000 notadapt
(8+2)(1+0) 32000 72 1 0.0 nines sigma 0 10000 notadapt
(8+2)(1+0) 32000 73 1 0.0 nines sigma 0 10000 notadapt
(8+2)(1+0) 32000 74 1 0.0 nines sigma 0 10000 notadapt
(8+2)(1+0) 32000 75 1 0.0 nines sigma 0 10000 notadapt
(8+2)(1+0) 32000 76 1 0.0 nines sigma 0 10000 notadapt
(8+2)(1+0) 32000 77 1 0.0 nines sigma 0 10000 notadapt
(8+2)(1+0) 32000 78 1 0.0 nines sigma 0 10000 notadapt
(8+2)(1+0) 32000 79 1 0.0 nines sigma 0 10000 notadapt
(8+2)(1+0) 32000 80 1 0.0 nines sigma 0 10000 notadapt
(8+2)(1+0) 32000 81 1 0.0 nines sigma 0 10000 notadapt
(8+2)(1+0) 32000 82 1 0.0 nines sigma 0 10000 notadapt
(8+2)(1+0) 32000 83 1 0.0 nines sigma 0 10000 notadapt
(8+2)(1+0) 32000 84 1 0.0 nines sigma 0 10000 notadapt
(8+2)(1+0) 32000 85 1 0.0 nines sigma 0 10000 notadapt
(8+2)(1+0) 32000 86 1 0.0 nines sigma 0 10000 notadapt
(8+2)(1+0) 32000 87 1 0.0 nines sigma 0 10000 notadapt
(8+2)(1+0) 32000 88 1 0.0 nines sigma 0 10000 notadapt
(8+2)(1+0) 32000 89 1 0.0 nines sigma 0 10000 notadapt
(8+2)(1+0) 32000 90 1 0.0 nines sigma 0 10000 notadapt
(8+2)(1+0) 32000 91 1 0.0 nines sigma 0 10000 notadapt
(8+2)(1+0) 32000 92 1 0.0 nines sigma 0 10000 notadapt
(8+2)(1+0) 32000 93 1 0.0 nines sigma 0 10000 notadapt
(8+2)(1+0) 32000 94 1 0.0 nines sigma 0 10000 notadapt
(8+2)(1+0) 32000 95 1 0.0 nines sigma 0 10000 notadapt
(8+2)(1+0) 32000 96 1 0.0 nines sigma 0 10000 notadapt
(8+2)(1+0) 32000 97 1 0.0 nines sigma 0 10000 notadapt
(8+2)(1+0) 32000 98 1 0.0 nines sigma 0 10000 notadapt
(8+2)(1+0) 32000 99 1 0.0 nines sigma 0 10000 notadapt
(8+2)(1+0) 32000 100 1 0.0 nines sigma 0 10000 notadapt
(8+2)(1+0) 32000 2 2 0.0 nines sigma 0 10000 notadapt
(8+2)(1+0) 32000 3 2 0.0 nines sigma 0 10000 notadapt
(8+2)(1+0) 32000 4 2 0.0 nines sigma 0 10000 notadapt
(8+2)(1+0) 32000 5 2 0.0 nines sigma 0 10000 notadapt
(8+2)(1+0) 32000 6 2 0.0 nines sigma 0 10000 notadapt
(8+2)(1+0) 32000 7 2 0.0 nines sigma 0 10000 notadapt
(8+2)(1+0) 32000 8 2 0.0 nines sigma 0 10000 notadapt
(8+2)(1+0) 32000 9 2 0.0 nines sigma 0 10000 notadapt
(8+2)(1+0) 32000 10 2 0.0 nines sigma 0 10000 notadapt
(8+2)(1+0) 32000 11 2 0.0 nines sigma 0 10000 notadapt
(8+2)(1+0) 32000 12 2 0.0 nines sigma 0 10000 notadapt
(8+2)(1+0) 32000 13 2 0.0 nines sigma 0 10000 notadapt
(8+2)(1+0) 32000 14 2 0.0 nines sigma 0 10000 notadapt
(8+2)(1+0) 32000 15 2 0.0 nines sigma 0 10000 notadapt
(8+2)(1+0) 32000 16 2 0.0 nines sigma 0 10000 notadapt
(8+2)(1+0) 32000 17 2 0.0 nines sigma 0 10000 notadapt
(8+2)(1+0) 32000 18 2 0.0 nines sigma 0 10000 notadapt
(8+2)(1+0) 32000 19 2 0.0 nines sigma 0 10000 notadapt
(8+2)(1+0) 32000 20 2 0.0 nines sigma 0 10000 notadapt
(8+2)(1+0) 32000 21 2 0.0 nines sigma 0 10000 notadapt
(8+2)(1+0) 32000 22 2 0.0 nines sigma 0 10000 notadapt
(8+2)(1+0) 32000 23 2 0.0 nines sigma 0 10000 notadapt
(8+2)(1+0) 32000 24 2 0.0 nines sigma 0 10000 notadapt
(8+2)(1+0) 32000 25 2 0.0 nines sigma 0 10000 notadapt
(8+2)(1+0) 32000 26 2 0.0 nines sigma 0 10000 notadapt
(8+2)(1+0) 32000 27 2 0.0 nines sigma 0 10000 notadapt
(8+2)(1+0) 32000 28 2 0.0 nines sigma 0 10000 notadapt
(8+2)(1+0) 32000 29 2 0.0 nines sigma 0 10000 notadapt
(8+2)(1+0) 32000 30 2 0.0 nines sigma 0 10000 notadapt
(8+2)(1+0) 32000 31 2 0.0 nines sigma 0 10000 notadapt
(8+2)(1+0) 32000 32 2 0.0 nines sigma 0 10000 notadapt
(8+2)(1+0) 32000 33 2 0.0 nines sigma 0 10000 notadapt
(8+2)(1+0) 32000 34 2 0.0 nines sigma 0 10000 notadapt
(8+2)(1+0) 32000 35 2 0.0 nines sigma 0 10000 notadapt
(8+2)(1+0) 32000 36 2 0.0 nines sigma 0 10000 notadapt
(8+2)(1+0) 32000 37 2 0.0 nines sigma 0 10000 notadapt
(8+2)(1+0) 32000 38 2 0.0 nines sigma 0 10000 notadapt
(8+2)(1+0) 32000 39 2 0.0 nines sigma 0 10000 notadapt
(8+2)(1+0) 32000 40 2 0.0 nines sigma 0 10000 notadapt
(8+2)(1+0) 32000 41 2 0.0 nines sigma 0 10000 notadapt
(8+2)(1+0) 32000 42 2 0.0 nines sigma 0 10000 notadapt
(8+2)(1+0) 32000 43 2 0.0 nines sigma 0 10000 notadapt
(8+2)(1+0) 32000 44 2 0.0 nines sigma 0 10000 notadapt
(8+2)(1+0) 32000 45 2 0.0 nines sigma 0 10000 notadapt
(8+2)(1+0) 32000 46 2 0.0 nines sigma 0 10000 notadapt
(8+2)(1+0) 32000 47 2 0.0 nines sigma 0 10000 notadapt
(8+2)(1+0) 32000 48 2 0.0 nines sigma 0 10000 notadapt
(8+2)(1+0) 32000 49 2 0.0 nines sigma 0 10000 notadapt
(8+2)(1+0) 32000 50 2 0.0 nines sigma 0 10000 notadapt
(8+2)(1+0) 32000 51 2 0.0 nines sigma 0 10000 notadapt
(8+2)(1+0) 32000 52 2 0.0 nines sigma 0 10000 notadapt
(8+2)(1+0) 32000 53 2 0.0 nines sigma 0 10000 notadapt
(8+2)(1+0) 32000 54 2 0.0 nines sigma 0 10000 notadapt
(8+2)(1+0) 32000 3 3 0.0 nines sigma 0 10000 notadapt
(8+2)(1+0) 32000 4 3 0.0 nines sigma 0 10000 notadapt
(8+2)(1+0) 32000 5 3 0.0 nines sigma 0 10000 notadapt
(8+2)(1+0) 32000 6 3 0.0 nines sigma 0 10000 notadapt
(8+2)(1+0) 32000 7 3 0.0 nines sigma 0 10000 notadapt
(8+2)(1+0) 32000 8 3 0.0 nines sigma 0 10000 notadapt
(8+2)(1+0) 32000 9 3 0.0 nines sigma 0 10000 notadapt
(8+2)(1+0) 32000 10 3 0.0 nines sigma 0 10000 notadapt
(8+2)(1+0) 32000 11 3 0.0 nines sigma 0 10000 notadapt
(8+2)(1+0) 32000 12 3 0.0 nines sigma 0 10000 notadapt
(8+2)(1+0) 32000 13 3 0.0 nines sigma 0 10000 notadapt
(8+2)(1+0) 32000 14 3 0.0 nines sigma 0 10000 notadapt
(8+2)(1+0) 32000 15 3 0.0 nines sigma 0 10000 notadapt
(8+2)(1+0) 32000 16 3 0.0 nines sigma 0 10000 notadapt
(8+2)(1+0) 32000 17 3 0.0 nines sigma 0 10000 notadapt
(8+2)(1+0) 32000 18 3 0.0 nines sigma 0 10000 notadapt
(8+2)(1+0) 32000 19 3 0.0001 nines sigma 1 10000 notadapt
(8+2)(1+0) 32000 4 4 0.0 nines sigma 0 10000 notadapt
(8+2)(1+0) 32000 5 4 0.0 nines sigma 0 10000 notadapt
(8+2)(1+0) 32000 6 4 0.0 nines sigma 0 10000 notadapt
(8+2)(1+0) 32000 7 4 0.0 nines sigma 0 10000 notadapt
(8+2)(1+0) 32000 8 4 0.0 nines sigma 0 10000 notadapt
(8+2)(1+0) 32000 9 4 0.0 nines sigma 0 10000 notadapt
(8+2)(1+0) 32000 10 4 0.0 nines sigma 0 10000 notadapt
(8+2)(1+0) 32000 11 4 0.0 nines sigma 0 10000 notadapt
(8+2)(1+0) 32000 12 4 0.0 nines sigma 0 10000 notadapt
(8+2)(1+0) 32000 13 4 0.0 nines sigma 0 10000 notadapt
(8+2)(1+0) 32000 14 4 0.0 nines sigma 0 10000 notadapt
(8+2)(1+0) 32000 15 4 0.0 nines sigma 0 10000 notadapt
(8+2)(1+0) 32000 16 4 0.0 nines sigma 0 10000 notadapt
(8+2)(1+0) 32000 17 4 0.0 nines sigma 0 10000 notadapt
(8+2)(1+0) 32000 18 4 0.0 nines sigma 0 10000 notadapt
(8+2)(1+0) 32000 19 4 0.0 nines sigma 0 10000 notadapt
(8+2)(1+0) 32000 5 5 0.0 nines sigma 0 10000 notadapt
(8+2)(1+0) 32000 6 5 0.0 nines sigma 0 10000 notadapt
(8+2)(1+0) 32000 7 5 0.0 nines sigma 0 10000 notadapt
(8+2)(1+0) 32000 8 5 0.0 nines sigma 0 10000 notadapt
(8+2)(1+0) 32000 9 5 0.0 nines sigma 0 10000 notadapt
(8+2)(1+0) 32000 10 5 0.0 nines sigma 0 10000 notadapt
(8+2)(1+0) 32000 11 5 0.0 nines sigma 0 10000 notadapt
(8+2)(1+0) 32000 12 5 0.0 nines sigma 0 10000 notadapt
(8+2)(1+0) 32000 13 5 0.0 nines sigma 0 10000 notadapt
(8+2)(1+0) 32000 14 5 0.0 nines sigma 0 10000 notadapt
(8+2)(1+0) 32000 15 5 0.0 nines sigma 0 10000 notadapt
(8+2)(1+0) 32000 16 5 0.0 nines sigma 0 10000 notadapt
(8+2)(1+0) 32000 17 5 0.0 nines sigma 0 10000 notadapt
(8+2)(1+0) 32000 18 5 0.0 nines sigma 0 10000 notadapt
(8+2)(1+0) 32000 19 5 0.0001 nines sigma 1 10000 notadapt
(8+2)(1+0) 32000 6 6 0.0 nines sigma 0 10000 notadapt
(8+2)(1+0) 32000 7 6 0.0 nines sigma 0 10000 notadapt
(8+2)(1+0) 32000 8 6 0.0 nines sigma 0 10000 notadapt
(8+2)(1+0) 32000 9 6 0.0 nines sigma 0 10000 notadapt
(8+2)(1+0) 32000 10 6 0.0 nines sigma 0 10000 notadapt
(8+2)(1+0) 32000 11 6 0.0 nines sigma 0 10000 notadapt
(8+2)(1+0) 32000 12 6 0.0 nines sigma 0 10000 notadapt
(8+2)(1+0) 32000 13 6 0.0 nines sigma 0 10000 notadapt
(8+2)(1+0) 32000 14 6 0.0 nines sigma 0 10000 notadapt
(8+2)(1+0) 32000 15 6 0.0 nines sigma 0 10000 notadapt
(8+2)(1+0) 32000 16 6 0.0 nines sigma 0 10000 notadapt
(8+2)(1+0) 32000 17 6 0.0 nines sigma 0 10000 notadapt
(8+2)(1+0) 32000 18 6 0.0 nines sigma 0 10000 notadapt
(8+2)(1+0) 32000 19 6 0.0 nines sigma 0 10000 notadapt
(8+2)(1+0) 32000 7 7 0.0 nines sigma 0 10000 notadapt
(8+2)(1+0) 32000 8 7 0.0 nines sigma 0 10000 notadapt
(8+2)(1+0) 32000 9 7 0.0 nines sigma 0 10000 notadapt
(8+2)(1+0) 32000 10 7 0.0 nines sigma 0 10000 notadapt
(8+2)(1+0) 32000 11 7 0.0 nines sigma 0 10000 notadapt
(8+2)(1+0) 32000 12 7 0.0 nines sigma 0 10000 notadapt
(8+2)(1+0) 32000 13 7 0.0 nines sigma 0 10000 notadapt
(8+2)(1+0) 32000 14 7 0.0 nines sigma 0 10000 notadapt
(8+2)(1+0) 32000 15 7 0.0 nines sigma 0 10000 notadapt
(8+2)(1+0) 32000 16 7 0.0 nines sigma 0 10000 notadapt
(8+2)(1+0) 32000 17 7 0.0 nines sigma 0 10000 notadapt
(8+2)(1+0) 32000 18 7 0.0001 nines sigma 1 10000 notadapt
(8+2)(1+0) 32000 19 7 0.0 nines sigma 0 10000 notadapt
(8+2)(1+0) 32000 8 8 0.0 nines sigma 0 10000 notadapt
(8+2)(1+0) 32000 9 8 0.0 nines sigma 0 10000 notadapt
(8+2)(1+0) 32000 10 8 0.0 nines sigma 0 10000 notadapt
(8+2)(1+0) 32000 11 8 0.0 nines sigma 0 10000 notadapt
(8+2)(1+0) 32000 12 8 0.0 nines sigma 0 10000 notadapt
(8+2)(1+0) 32000 13 8 0.0001 nines sigma 1 10000 notadapt
(8+2)(1+0) 32000 14 8 0.0 nines sigma 0 10000 notadapt
(8+2)(1+0) 32000 15 8 0.0 nines sigma 0 10000 notadapt
(8+2)(1+0) 32000 16 8 0.0 nines sigma 0 10000 notadapt
(8+2)(1+0) 32000 17 8 0.0 nines sigma 0 10000 notadapt
(8+2)(1+0) 32000 18 8 0.0 nines sigma 0 10000 notadapt
(8+2)(1+0) 32000 19 8 0.0 nines sigma 0 10000 notadapt
(8+2)(1+0) 32000 9 9 0.0 nines sigma 0 10000 notadapt
(8+2)(1+0) 32000 10 9 0.0 nines sigma 0 10000 notadapt
(8+2)(1+0) 32000 11 9 0.0 nines sigma 0 10000 notadapt
(8+2)(1+0) 32000 12 9 0.0001 nines sigma 1 10000 notadapt
(8+2)(1+0) 32000 13 9 0.0 nines sigma 0 10000 notadapt
(8+2)(1+0) 32000 14 9 0.0 nines sigma 0 10000 notadapt
(8+2)(1+0) 32000 15 9 0.0 nines sigma 0 10000 notadapt
(8+2)(1+0) 32000 16 9 0.0 nines sigma 0 10000 notadapt
(8+2)(1+0) 32000 17 9 0.0 nines sigma 0 10000 notadapt
(8+2)(1+0) 32000 18 9 0.0 nines sigma 0 10000 notadapt
(8+2)(1+0) 32000 19 9 0.0001 nines sigma 1 10000 notadapt
(8+2)(1+0) 32000 10 10 0.0 nines sigma 0 10000 notadapt
(8+2)(1+0) 32000 11 10 0.0 nines sigma 0 10000 notadapt
(8+2)(1+0) 32000 12 10 0.0 nines sigma 0 10000 notadapt
(8+2)(1+0) 32000 13 10 0.0001 nines sigma 1 10000 notadapt
(8+2)(1+0) 32000 14 10 0.0001 nines sigma 1 10000 notadapt
(8+2)(1+0) 32000 15 10 0.0 nines sigma 0 10000 notadapt
(8+2)(1+0) 32000 16 10 0.0 nines sigma 0 10000 notadapt
(8+2)(1+0) 32000 17 10 0.0 nines sigma 0 10000 notadapt
(8+2)(1+0) 32000 18 10 0.0 nines sigma 0 10000 notadapt
(8+2)(1+0) 32000 19 10 0.0 nines sigma 0 10000 notadapt
(8+2)(1+0) 32000 11 11 0.0 nines sigma 0 10000 notadapt
(8+2)(1+0) 32000 12 11 0.0 nines sigma 0 10000 notadapt
(8+2)(1+0) 32000 13 11 0.0 nines sigma 0 10000 notadapt
(8+2)(1+0) 32000 14 11 0.0 nines sigma 0 10000 notadapt
(8+2)(1+0) 32000 15 11 0.0002 nines sigma 2 10000 notadapt
(8+2)(1+0) 32000 16 11 0.0 nines sigma 0 10000 notadapt
(8+2)(1+0) 32000 17 11 0.0 nines sigma 0 10000 notadapt
(8+2)(1+0) 32000 18 11 0.0001 nines sigma 1 10000 notadapt
(8+2)(1+0) 32000 19 11 0.0 nines sigma 0 10000 notadapt
(8+2)(1+0) 32000 12 12 0.0 nines sigma 0 10000 notadapt
(8+2)(1+0) 32000 13 12 0.0 nines sigma 0 10000 notadapt
(8+2)(1+0) 32000 14 12 0.0 nines sigma 0 10000 notadapt
(8+2)(1+0) 32000 15 12 0.0 nines sigma 0 10000 notadapt
(8+2)(1+0) 32000 16 12 0.0 nines sigma 0 10000 notadapt
(8+2)(1+0) 32000 17 12 0.0 nines sigma 0 10000 notadapt
(8+2)(1+0) 32000 18 12 0.0 nines sigma 0 10000 notadapt
(8+2)(1+0) 32000 19 12 0.0 nines sigma 0 10000 notadapt
(8+2)(1+0) 32000 13 13 0.0001 nines sigma 1 10000 notadapt
(8+2)(1+0) 32000 14 13 0.0 nines sigma 0 10000 notadapt
(8+2)(1+0) 32000 15 13 0.0 nines sigma 0 10000 notadapt
(8+2)(1+0) 32000 16 13 0.0001 nines sigma 1 10000 notadapt
(8+2)(1+0) 32000 17 13 0.0001 nines sigma 1 10000 notadapt
(8+2)(1+0) 32000 18 13 0.0001 nines sigma 1 10000 notadapt
(8+2)(1+0) 32000 19 13 0.0 nines sigma 0 10000 notadapt
(8+2)(1+0) 32000 14 14 0.0 nines sigma 0 10000 notadapt
(8+2)(1+0) 32000 15 14 0.0 nines sigma 0 10000 notadapt
(8+2)(1+0) 32000 16 14 0.0 nines sigma 0 10000 notadapt
(8+2)(1+0) 32000 17 14 0.0 nines sigma 0 10000 notadapt
(8+2)(1+0) 32000 18 14 0.0 nines sigma 0 10000 notadapt
(8+2)(1+0) 32000 19 14 0.0 nines sigma 0 10000 notadapt
(8+2)(1+0) 32000 15 15 0.0001 nines sigma 1 10000 notadapt
(8+2)(1+0) 32000 16 15 0.0 nines sigma 0 10000 notadapt
(8+2)(1+0) 32000 17 15 0.0 nines sigma 0 10000 notadapt
(8+2)(1+0) 32000 18 15 0.0002 nines sigma 2 10000 notadapt
(8+2)(1+0) 32000 19 15 0.0 nines sigma 0 10000 notadapt
(8+2)(1+0) 32000 16 16 0.0002 nines sigma 2 10000 notadapt
(8+2)(1+0) 32000 17 16 0.0001 nines sigma 1 10000 notadapt
(8+2)(1+0) 32000 18 16 0.0 nines sigma 0 10000 notadapt
(8+2)(1+0) 32000 19 16 0.0001 nines sigma 1 10000 notadapt
(8+2)(1+0) 32000 20 16 0.0003 nines sigma 3 10000 notadapt
(8+2)(1+0) 32000 17 17 0.0001 nines sigma 1 10000 notadapt
(8+2)(1+0) 32000 18 17 0.0 nines sigma 0 10000 notadapt
(8+2)(1+0) 32000 19 17 0.0 nines sigma 0 10000 notadapt
(8+2)(1+0) 32000 20 17 0.0002 nines sigma 2 10000 notadapt
(8+2)(1+0) 32000 21 17 0.0 nines sigma 0 10000 notadapt
(8+2)(1+0) 32000 22 17 0.0002 nines sigma 2 10000 notadapt
(8+2)(1+0) 32000 23 17 0.0 nines sigma 0 10000 notadapt
(8+2)(1+0) 32000 24 17 0.0001 nines sigma 1 10000 notadapt
(8+2)(1+0) 32000 18 18 0.0 nines sigma 0 10000 notadapt
(8+2)(1+0) 32000 19 18 0.0002 nines sigma 2 10000 notadapt
(8+2)(1+0) 32000 20 18 0.0 nines sigma 0 10000 notadapt
(8+2)(1+0) 32000 21 18 0.0 nines sigma 0 10000 notadapt
(8+2)(1+0) 32000 22 18 0.0001 nines sigma 1 10000 notadapt
(8+2)(1+0) 32000 19 19 0.0001 nines sigma 1 10000 notadapt
(8+2)(1+0) 32000 20 19 0.0001 nines sigma 1 10000 notadapt
(8+2)(1+0) 32000 21 19 0.0002 nines sigma 2 10000 notadapt
(8+2)(1+0) 32000 22 19 0.0 nines sigma 0 10000 notadapt
(8+2)(1+0) 32000 23 19 0.0002 nines sigma 2 10000 notadapt
(8+2)(1+0) 32000 24 19 0.0001 nines sigma 1 10000 notadapt
(8+2)(1+0) 32000 25 19 0.0002 nines sigma 2 10000 notadapt
(8+2)(1+0) 32000 26 19 0.0004 nines sigma 4 10000 notadapt
(8+2)(1+0) 32000 20 20 0.0001 nines sigma 1 10000 notadapt
(8+2)(1+0) 32000 21 20 0.0004 nines sigma 4 10000 notadapt
(8+2)(1+0) 32000 22 20 0.0002 nines sigma 2 10000 notadapt
(8+2)(1+0) 32000 23 20 0.0 nines sigma 0 10000 notadapt
(8+2)(1+0) 32000 24 20 0.0001 nines sigma 1 10000 notadapt


