config total_drives failed_disks affected_racks dl_prob
(1+0)(8+2) 32000 16 9 0.00045
(1+0)(8+2) 32000 17 9 0.00057
(1+0)(8+2) 32000 18 9 0.0007
(1+0)(8+2) 32000 19 9 0.00067
(1+0)(8+2) 32000 20 9 0.00115
(1+0)(8+2) 32000 10 10 0
(1+0)(8+2) 32000 11 10 0
(1+0)(8+2) 32000 12 10 2.00E-05
(1+0)(8+2) 32000 13 10 2.00E-05
(1+0)(8+2) 32000 14 10 7.00E-05
(1+0)(8+2) 32000 15 10 0.00023
(1+0)(8+2) 32000 16 10 0.00024
(1+0)(8+2) 32000 17 10 0.00034
(1+0)(8+2) 32000 18 10 0.00042
(1+0)(8+2) 32000 19 10 0.00055
(1+0)(8+2) 32000 20 10 0.00057
(1+0)(8+2) 32000 11 11 0
(1+0)(8+2) 32000 12 11 0
(1+0)(8+2) 32000 13 11 1.00E-05
(1+0)(8+2) 32000 14 11 5.00E-05
(1+0)(8+2) 32000 15 11 9.00E-05
(1+0)(8+2) 32000 16 11 0.00012
(1+0)(8+2) 32000 17 11 0.00024
(1+0)(8+2) 32000 18 11 0.00035
(1+0)(8+2) 32000 19 11 0.00038
(1+0)(8+2) 32000 20 11 0.0007
(1+0)(8+2) 32000 12 12 0
(1+0)(8+2) 32000 13 12 0
(1+0)(8+2) 32000 14 12 3.00E-05
(1+0)(8+2) 32000 15 12 5.00E-05
(1+0)(8+2) 32000 16 12 7.00E-05
(1+0)(8+2) 32000 17 12 0.0001
(1+0)(8+2) 32000 18 12 0.00017
(1+0)(8+2) 32000 19 12 0.00033
(1+0)(8+2) 32000 20 12 0.00035
(1+0)(8+2) 32000 13 13 0
(1+0)(8+2) 32000 14 13 0
(1+0)(8+2) 32000 15 13 2.00E-05
(1+0)(8+2) 32000 16 13 6.00E-05
(1+0)(8+2) 32000 17 13 7.00E-05
(1+0)(8+2) 32000 18 13 0.00018
(1+0)(8+2) 32000 19 13 0.00015
(1+0)(8+2) 32000 20 13 0.00021
(1+0)(8+2) 32000 14 14 0
(1+0)(8+2) 32000 15 14 0
(1+0)(8+2) 32000 16 14 2.00E-05
(1+0)(8+2) 32000 17 14 4.00E-05
(1+0)(8+2) 32000 18 14 7.00E-05
(1+0)(8+2) 32000 19 14 6.00E-05
(1+0)(8+2) 32000 20 14 0.00023
(1+0)(8+2) 32000 15 15 0
(1+0)(8+2) 32000 16 15 0
(1+0)(8+2) 32000 17 15 1.00E-05
(1+0)(8+2) 32000 18 15 3.00E-05
(1+0)(8+2) 32000 19 15 8.00E-05
(1+0)(8+2) 32000 20 15 0.00018
(1+0)(8+2) 32000 16 16 0
(1+0)(8+2) 32000 17 16 0
(1+0)(8+2) 32000 18 16 2.00E-05
(1+0)(8+2) 32000 19 16 4.00E-05
(1+0)(8+2) 32000 20 16 4.00E-05
(1+0)(8+2) 32000 17 17 0
(1+0)(8+2) 32000 18 17 0
(1+0)(8+2) 32000 19 17 3.00E-05
(1+0)(8+2) 32000 20 17 4.00E-05
(1+0)(8+2) 32000 18 18 0
(1+0)(8+2) 32000 19 18 0
(1+0)(8+2) 32000 20 18 2.00E-05
(1+0)(8+2) 32000 19 19 0
(1+0)(8+2) 32000 20 19 0
(1+0)(8+2) 32000 20 20 0
