config total_drives failed_disks affected_racks dl_prob
(10+2)(17+3) 57600 19 4 1.4481045242931145e-06
(10+2)(17+3) 57600 19 5 2.1249493864505808e-07
(10+2)(17+3) 57600 19 6 3.254540603681022e-08
(10+2)(17+3) 57600 19 7 4.8375452532667396e-09
(10+2)(17+3) 57600 19 8 6.39545083558346e-10
(10+2)(17+3) 57600 19 9 6.597045132394896e-11
(10+2)(17+3) 57600 19 10 3.958389171998533e-12
(10+2)(17+3) 57600 19 11 0.0
(10+2)(17+3) 57600 19 12 0.0
(10+2)(17+3) 57600 19 13 0.0
(10+2)(17+3) 57600 19 14 0.0
(10+2)(17+3) 57600 19 15 0.0
(10+2)(17+3) 57600 19 16 0.0
(10+2)(17+3) 57600 19 17 0.0
(10+2)(17+3) 57600 19 18 0.0
(10+2)(17+3) 57600 19 19 0.0
(10+2)(17+3) 57600 20 1 0.0
(10+2)(17+3) 57600 20 2 0.0
(10+2)(17+3) 57600 20 3 2.3817580657170545e-05
(10+2)(17+3) 57600 20 4 3.4541206577198835e-06
(10+2)(17+3) 57600 20 5 5.469824606585405e-07
(10+2)(17+3) 57600 20 6 9.293057945392036e-08
(10+2)(17+3) 57600 20 7 1.5923316776245144e-08
(10+2)(17+3) 57600 20 8 2.5780219070625776e-09
(10+2)(17+3) 57600 20 9 3.6430480854221514e-10
(10+2)(17+3) 57600 20 10 3.9633962778395926e-11
(10+2)(17+3) 57600 20 11 2.4839019729938627e-12
(10+2)(17+3) 57600 20 12 0.0
(10+2)(17+3) 57600 20 13 0.0
(10+2)(17+3) 57600 20 14 0.0
(10+2)(17+3) 57600 20 15 0.0
(10+2)(17+3) 57600 20 16 0.0
(10+2)(17+3) 57600 20 17 0.0
(10+2)(17+3) 57600 20 18 0.0
(10+2)(17+3) 57600 20 19 0.0
(10+2)(17+3) 57600 20 20 0.0
(10+2)(17+3) 57600 21 1 0.0
(10+2)(17+3) 57600 21 2 0.0
(10+2)(17+3) 57600 21 3 5.0116313848214133e-05
(10+2)(17+3) 57600 21 4 7.622692711706236e-06
(10+2)(17+3) 57600 21 5 1.2832363053272289e-06
(10+2)(17+3) 57600 21 6 2.3637327684067344e-07
(10+2)(17+3) 57600 21 7 4.507203288373063e-08
(10+2)(17+3) 57600 21 8 8.430182774077366e-09
(10+2)(17+3) 57600 21 9 1.4610528342728912e-09
(10+2)(17+3) 57600 21 10 2.1798252092253279e-10
(10+2)(17+3) 57600 21 11 2.4788615604620645e-11
(10+2)(17+3) 57600 21 12 1.6118217871508023e-12
(10+2)(17+3) 57600 21 13 0.0
(10+2)(17+3) 57600 21 14 0.0
(10+2)(17+3) 57600 21 15 0.0
(10+2)(17+3) 57600 21 16 0.0
(10+2)(17+3) 57600 21 17 0.0
(10+2)(17+3) 57600 21 18 0.0
(10+2)(17+3) 57600 21 19 0.0
(10+2)(17+3) 57600 21 20 0.0
(10+2)(17+3) 57600 21 21 0.0
(10+2)(17+3) 57600 22 1 0.0
(10+2)(17+3) 57600 22 2 0.0
(10+2)(17+3) 57600 22 3 9.936284244038696e-05
(10+2)(17+3) 57600 22 4 1.576251657764427e-05
(10+2)(17+3) 57600 22 5 2.7910282794918473e-06
(10+2)(17+3) 57600 22 6 5.486037845114922e-07
(10+2)(17+3) 57600 22 7 1.1373509811729576e-07
(10+2)(17+3) 57600 22 8 2.3719637365360313e-08
(10+2)(17+3) 57600 22 9 4.755620230945112e-09
(10+2)(17+3) 57600 22 10 8.710340226869562e-10
(10+2)(17+3) 57600 22 11 1.3593248748833275e-10
(10+2)(17+3) 57600 22 12 1.6045942352604925e-11
(10+2)(17+3) 57600 22 13 1.0766942892814768e-12
(10+2)(17+3) 57600 22 14 0.0
(10+2)(17+3) 57600 22 15 0.0
(10+2)(17+3) 57600 22 16 0.0
(10+2)(17+3) 57600 22 17 0.0
